customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost
C107564,2023-05-08,69,Male,South,Direct,60
C107565,2025-06-06,28,Female,West,Organic Search,180
C107566,2025-10-07,25,Female,East,Paid Ads,650
C107567,2024-07-13,60,Male,East,Organic Search,180
C107568,2023-04-10,64,Female,West,Referral,90
C107569,2024-06-18,22,Male,South,Paid Ads,650
C107570,2026-06-21,49,Male,East,Social Media,420
C107571,2023-11-18,44,Female,West,Referral,90
C107572,2024-09-23,29,Female,South,Referral,90
C107573,2024-11-22,45,Female,West,Direct,60
C107574,2024-02-29,53,Male,South,Email Marketing,140
C107575,2024-07-17,47,Male,East,Paid Ads,650
C107576,2024-08-29,45,Female,West,Referral,90
C107577,2024-09-01,64,Male,North,Organic Search,180
C107578,2025-07-11,29,Female,South,Organic Search,180
C107579,2025-01-17,50,Male,East,Paid Ads,650
C107580,2023-03-10,34,Male,North,Paid Ads,650
C107581,2023-01-09,68,Male,North,Social Media,420
C107582,2024-06-12,31,Male,West,Paid Ads,650
C107583,2026-03-13,63,Male,North,Social Media,420
C107584,2023-02-17,50,Female,East,Direct,60
C107585,2023-04-02,29,Female,North,Organic Search,180
C107586,2025-05-23,57,Male,North,Paid Ads,650
C107587,2024-08-02,30,Female,South,Organic Search,180
C107588,2023-10-24,31,Male,Central,Organic Search,180
C107589,2023-09-24,35,Male,East,Direct,60
C107590,2025-05-05,53,Female,South,Organic Search,180
C107591,2024-11-04,38,Female,South,Organic Search,180
C107592,2025-03-31,47,Female,East,Paid Ads,650
C107593,2023-12-27,46,Male,East,Paid Ads,650
C107594,2024-11-07,28,Male,South,Social Media,420
C107595,2026-01-10,30,Female,North,Direct,60
C107596,2024-02-12,33,Female,East,Referral,90
C107597,2024-05-24,29,Female,East,Paid Ads,650
C107598,2023-07-30,65,Other,West,Referral,90
C107599,2025-04-01,37,Male,East,Email Marketing,140
C107600,2023-02-11,39,Female,West,Organic Search,180
C107601,2023-11-17,52,Female,East,Referral,90
C107602,2025-07-05,58,Male,East,Social Media,420
C107603,2023-01-25,53,Male,East,Referral,90
C107604,2026-06-25,46,Female,North,Organic Search,180
C107605,2024-06-03,68,Male,Central,Referral,90
C107606,2024-05-27,64,Female,South,Referral,90
C107607,2024-11-20,28,Female,East,Referral,90
C107608,2025-04-01,26,Male,East,Organic Search,180
C107609,2024-08-13,38,Female,Central,Organic Search,180
C107610,2026-02-11,61,Female,North,Referral,90
C107611,2026-05-22,68,Male,Central,Social Media,420
C107612,2023-09-15,54,Female,North,Direct,60
C107613,2025-06-27,53,Male,North,Paid Ads,650
C107614,2024-01-22,30,Other,Central,Organic Search,180
C107615,2026-07-04,48,Male,South,Referral,90
C107616,2023-11-22,27,Male,East,Referral,90
C107617,2024-01-15,46,Female,East,Social Media,420
C107618,2025-07-07,28,Male,Central,Referral,90
C107619,2025-10-11,21,Male,West,Paid Ads,650
C107620,2023-06-15,68,Male,South,Organic Search,180
C107621,2024-12-15,64,Female,West,Organic Search,180
C107622,2024-03-20,53,Female,North,Paid Ads,650
C107623,2025-02-25,50,Male,East,Social Media,420
C107624,2024-12-16,30,Male,West,Organic Search,180
C107625,2026-06-21,47,Male,West,Email Marketing,140
C107626,2026-04-15,56,Other,East,Organic Search,180
C107627,2025-04-21,46,Male,West,Referral,90
C107628,2025-05-23,32,Female,East,Social Media,420
C107629,2026-03-01,38,Female,Central,Organic Search,180
C107630,2023-08-24,61,Female,North,Social Media,420
C107631,2025-07-22,31,Female,South,Direct,60
C107632,2025-09-19,67,Male,West,Direct,60
C107633,2023-06-13,57,Female,South,Paid Ads,650
C107634,2026-02-07,64,Male,South,Social Media,420
C107635,2025-06-18,44,Female,West,Organic Search,180
C107636,2024-03-22,29,Male,East,Paid Ads,650
C107637,2024-09-14,19,Male,North,Paid Ads,650
C107638,2024-09-21,45,Male,North,Direct,60
C107639,2026-03-27,38,Male,South,Social Media,420
C107640,2026-05-31,23,Female,South,Organic Search,180
C107641,2025-11-03,66,Female,North,Direct,60
C107642,2025-04-18,68,Male,West,Referral,90
C107643,2023-05-14,37,Female,South,Organic Search,180
C107644,2026-03-22,52,Female,West,Referral,90
C107645,2023-06-22,39,Male,Central,Social Media,420
C107646,2023-08-03,43,Male,South,Paid Ads,650
C107647,2023-03-31,50,Female,Central,Organic Search,180
C107648,2026-05-03,39,Male,North,Organic Search,180
C107649,2024-09-26,59,Female,East,Organic Search,180
C107650,2023-10-31,27,Male,Central,Email Marketing,140
C107651,2023-04-14,52,Male,West,Organic Search,180
C107652,2024-06-13,69,Female,North,Paid Ads,650
C107653,2025-07-19,62,Female,South,Direct,60
C107654,2026-07-03,20,Other,South,Direct,60
C107655,2024-12-11,23,Male,Central,Referral,90
C107656,2025-02-19,50,Female,South,Referral,90
C107657,2025-12-10,66,Female,East,Direct,60
C107658,2026-03-05,61,Female,South,Referral,90
C107659,2023-12-26,65,Other,South,Paid Ads,650
C107660,2026-06-29,25,Other,South,Organic Search,180
C107661,2024-10-29,44,Female,South,Organic Search,180
C107662,2026-04-11,55,Other,East,Paid Ads,650
C107663,2023-06-01,50,Female,South,Organic Search,180
C107664,2023-05-06,58,Female,South,Paid Ads,650
C107665,2026-02-11,29,Female,East,Organic Search,180
C107666,2025-05-14,41,Female,South,Social Media,420
C107667,2023-08-14,41,Male,West,Paid Ads,650
C107668,2026-02-24,66,Male,East,Organic Search,180
C107669,2023-05-12,28,Male,East,Social Media,420
C107670,2025-05-27,34,Female,North,Organic Search,180
C107671,2023-09-21,19,Male,North,Paid Ads,650
C107672,2023-04-01,25,Male,West,Organic Search,180
C107673,2025-11-02,69,Female,Central,Referral,90
C107674,2025-12-25,62,Male,South,Email Marketing,140
C107675,2023-05-17,31,Other,South,Organic Search,180
C107676,2023-04-30,54,Female,South,Email Marketing,140
C107677,2025-03-01,48,Male,West,Email Marketing,140
C107678,2023-02-06,65,Male,North,Direct,60
C107679,2025-08-17,33,Female,Central,Email Marketing,140
C107680,2026-03-23,69,Female,North,Social Media,420
C107681,2025-08-23,37,Male,Central,Organic Search,180
C107682,2023-10-24,55,Male,North,Organic Search,180
C107683,2023-09-02,38,Female,South,Organic Search,180
C107684,2025-05-25,52,Female,South,Paid Ads,650
C107685,2023-03-21,35,Female,South,Direct,60
C107686,2024-11-22,61,Male,Central,Organic Search,180
C107687,2024-07-31,51,Other,South,Social Media,420
C107688,2025-08-15,33,Female,North,Direct,60
C107689,2023-09-18,67,Male,Central,Organic Search,180
C107690,2025-09-07,54,Other,South,Organic Search,180
C107691,2025-06-18,40,Female,North,Organic Search,180
C107692,2023-11-03,25,Female,North,Organic Search,180
C107693,2024-04-03,68,Female,East,Paid Ads,650
C107694,2023-03-26,57,Male,Central,Paid Ads,650
C107695,2024-07-31,52,Female,North,Social Media,420
C107696,2023-12-02,61,Male,West,Organic Search,180
C107697,2023-05-26,49,Female,South,Referral,90
C107698,2024-12-21,30,Male,North,Organic Search,180
C107699,2024-12-30,30,Male,West,Paid Ads,650
C107700,2023-04-21,22,Female,West,Organic Search,180
C107701,2023-08-27,21,Male,East,Referral,90
C107702,2023-04-17,55,Female,North,Social Media,420
C107703,2025-05-23,62,Male,North,Organic Search,180
C107704,2024-03-10,26,Male,West,Social Media,420
C107705,2023-04-02,47,Male,East,Paid Ads,650
C107706,2023-09-04,24,Male,South,Email Marketing,140
C107707,2026-06-09,39,Male,North,Direct,60
C107708,2023-11-25,59,Male,West,Organic Search,180
C107709,2025-05-30,60,Female,North,Paid Ads,650
C107710,2024-08-25,67,Female,East,Organic Search,180
C107711,2023-08-22,34,Male,West,Referral,90
C107712,2024-01-31,67,Male,North,Organic Search,180
C107713,2023-01-19,58,Male,East,Social Media,420
C107714,2025-08-18,35,Male,East,Email Marketing,140
C107715,2024-03-06,35,Male,East,Paid Ads,650
C107716,2024-10-04,23,Female,Central,Email Marketing,140
C107717,2023-07-16,65,Female,East,Organic Search,180
C107718,2025-11-25,28,Female,North,Email Marketing,140
C107719,2023-10-08,31,Female,South,Referral,90
C107720,2024-12-29,39,Female,East,Paid Ads,650
C107721,2026-01-27,25,Male,South,Organic Search,180
C107722,2025-07-06,59,Male,West,Social Media,420
C107723,2025-02-14,54,Female,North,Social Media,420
C107724,2026-02-16,26,Male,North,Organic Search,180
C107725,2023-08-15,26,Male,North,Direct,60
C107726,2026-05-24,19,Other,Central,Referral,90
C107727,2024-12-16,67,Male,West,Direct,60
C107728,2024-06-11,40,Male,East,Paid Ads,650
C107729,2023-11-25,52,Female,South,Paid Ads,650
C107730,2025-08-15,25,Male,Central,Organic Search,180
C107731,2026-06-09,30,Male,Central,Organic Search,180
C107732,2025-06-06,46,Male,South,Organic Search,180
C107733,2023-02-12,28,Male,West,Organic Search,180
C107734,2024-08-26,49,Other,Central,Social Media,420
C107735,2025-07-30,66,Female,South,Organic Search,180
C107736,2024-05-26,33,Female,South,Organic Search,180
C107737,2025-09-21,49,Male,East,Social Media,420
C107738,2025-06-28,65,Male,South,Referral,90
C107739,2023-03-28,64,Female,West,Referral,90
C107740,2024-12-18,18,Male,East,Social Media,420
C107741,2023-08-10,23,Male,North,Organic Search,180
C107742,2024-09-17,69,Female,South,Social Media,420
C107743,2024-05-09,66,Female,West,Social Media,420
C107744,2025-11-03,34,Female,North,Organic Search,180
C107745,2026-01-21,45,Female,South,Organic Search,180
C107746,2024-08-16,47,Female,North,Direct,60
C107747,2024-11-21,52,Female,West,Organic Search,180
C107748,2025-03-16,57,Female,North,Organic Search,180
C107749,2025-04-22,37,Male,North,Organic Search,180
C107750,2025-03-28,64,Male,West,Email Marketing,140
C107751,2025-10-03,21,Male,North,Social Media,420
C107752,2026-06-16,19,Other,West,Direct,60
C107753,2025-11-30,67,Female,South,Email Marketing,140
C107754,2023-06-23,27,Female,West,Referral,90
C107755,2024-09-04,69,Male,North,Organic Search,180
C107756,2024-08-16,32,Female,North,Paid Ads,650
C107757,2024-10-16,36,Male,North,Email Marketing,140
C107758,2024-11-10,19,Male,Central,Direct,60
C107759,2025-07-12,67,Female,West,Email Marketing,140
C107760,2024-06-25,36,Female,South,Direct,60
C107761,2023-12-05,26,Female,North,Social Media,420
C107762,2024-08-11,43,Male,North,Paid Ads,650
C107763,2026-01-03,26,Male,North,Social Media,420
C107764,2024-02-05,59,Male,North,Paid Ads,650
C107765,2023-01-27,21,Male,Central,Organic Search,180
C107766,2026-06-09,43,Female,North,Paid Ads,650
C107767,2023-09-09,38,Male,Central,Organic Search,180
C107768,2025-02-14,19,Male,North,Organic Search,180
C107769,2025-10-26,20,Male,West,Paid Ads,650
C107770,2023-12-19,44,Female,South,Social Media,420
C107771,2024-03-13,38,Female,North,Social Media,420
C107772,2023-12-27,24,Male,West,Social Media,420
C107773,2023-07-12,25,Male,South,Referral,90
C107774,2023-07-16,59,Female,Central,Paid Ads,650
C107775,2023-08-29,55,Female,West,Paid Ads,650
C107776,2024-08-12,49,Male,Central,Social Media,420
C107777,2024-11-13,61,Male,West,Organic Search,180
C107778,2023-01-21,21,Other,South,Social Media,420
C107779,2025-12-24,53,Female,South,Referral,90
C107780,2025-05-19,57,Male,West,Organic Search,180
C107781,2023-04-01,28,Male,South,Email Marketing,140
C107782,2025-12-19,45,Male,East,Organic Search,180
C107783,2023-02-09,57,Male,North,Social Media,420
C107784,2024-12-21,49,Male,West,Email Marketing,140
C107785,2024-08-21,30,Male,South,Referral,90
C107786,2024-10-07,52,Male,North,Social Media,420
C107787,2026-05-14,57,Male,Central,Social Media,420
C107788,2026-04-07,18,Female,West,Organic Search,180
C107789,2023-12-25,47,Male,South,Referral,90
C107790,2025-01-15,44,Female,North,Social Media,420
C107791,2026-05-18,37,Male,West,Organic Search,180
C107792,2025-07-26,20,Female,North,Organic Search,180
C107793,2026-02-15,22,Female,East,Direct,60
C107794,2024-07-13,57,Female,West,Organic Search,180
C107795,2023-12-31,61,Male,South,Email Marketing,140
C107796,2024-10-18,39,Male,South,Organic Search,180
C107797,2025-11-16,66,Female,North,Paid Ads,650
C107798,2026-04-09,66,Male,South,Social Media,420
C107799,2025-06-01,52,Male,East,Social Media,420
C107800,2025-06-27,48,Male,North,Paid Ads,650
C107801,2024-10-20,68,Female,Central,Paid Ads,650
C107802,2024-02-16,49,Female,West,Paid Ads,650
C107803,2024-06-27,66,Male,North,Referral,90
C107804,2024-10-02,68,Female,East,Paid Ads,650
C107805,2025-11-14,28,Female,South,Social Media,420
C107806,2024-12-15,52,Male,South,Paid Ads,650
C107807,2025-10-16,56,Male,East,Paid Ads,650
C107808,2023-02-05,60,Male,North,Paid Ads,650
C107809,2025-08-31,36,Female,North,Organic Search,180
C107810,2024-10-14,62,Female,North,Referral,90
C107811,2026-07-07,43,Female,North,Direct,60
C107812,2024-08-29,38,Female,East,Organic Search,180
C107813,2024-09-07,26,Male,Central,Organic Search,180
C107814,2023-06-13,34,Female,East,Direct,60
C107815,2025-11-03,68,Female,Central,Paid Ads,650
C107816,2025-06-21,55,Female,East,Paid Ads,650
C107817,2026-01-14,55,Male,South,Social Media,420
C107818,2023-04-30,64,Male,Central,Paid Ads,650
C107819,2023-09-30,31,Male,North,Paid Ads,650
C107820,2026-02-01,52,Male,North,Email Marketing,140
C107821,2023-02-24,37,Female,Central,Social Media,420
C107822,2024-10-15,62,Female,East,Social Media,420
C107823,2024-06-04,39,Female,Central,Organic Search,180
C107824,2026-04-23,62,Male,North,Organic Search,180
C107825,2026-01-06,56,Male,West,Email Marketing,140
C107826,2026-02-27,58,Male,North,Email Marketing,140
C107827,2024-01-07,66,Other,South,Email Marketing,140
C107828,2025-01-25,59,Female,Central,Organic Search,180
C107829,2025-06-19,34,Female,South,Email Marketing,140
C107830,2026-05-29,45,Female,West,Organic Search,180
C107831,2023-01-10,42,Female,Central,Social Media,420
C107832,2026-06-10,21,Male,Central,Social Media,420
C107833,2024-04-01,48,Male,North,Paid Ads,650
C107834,2023-06-14,40,Male,North,Paid Ads,650
C107835,2025-03-02,38,Male,Central,Referral,90
C107836,2025-10-02,23,Female,East,Email Marketing,140
C107837,2023-06-16,44,Male,East,Organic Search,180
C107838,2023-02-22,48,Female,North,Organic Search,180
C107839,2026-02-27,23,Female,North,Social Media,420
C107840,2026-04-15,51,Female,Central,Organic Search,180
C107841,2023-07-20,26,Female,East,Organic Search,180
C107842,2026-03-08,25,Male,West,Organic Search,180
C107843,2026-03-15,38,Female,North,Organic Search,180
C107844,2026-07-06,38,Male,North,Paid Ads,650
C107845,2023-10-06,65,Female,East,Direct,60
C107846,2025-01-14,21,Female,Central,Email Marketing,140
C107847,2026-07-02,36,Male,South,Social Media,420
C107848,2026-03-06,56,Male,South,Organic Search,180
C107849,2025-02-16,30,Female,East,Social Media,420
C107850,2023-09-11,69,Female,North,Paid Ads,650
C107851,2023-04-19,56,Female,South,Referral,90
C107852,2023-11-30,67,Male,East,Paid Ads,650
C107853,2023-03-25,67,Female,North,Social Media,420
C107854,2023-09-09,23,Female,East,Organic Search,180
C107855,2023-04-07,41,Male,North,Email Marketing,140
C107856,2025-09-07,56,Female,West,Referral,90
C107857,2025-01-28,18,Female,West,Paid Ads,650
C107858,2024-10-28,41,Female,West,Direct,60
C107859,2025-11-07,53,Male,West,Organic Search,180
C107860,2024-06-12,59,Male,East,Organic Search,180
C107861,2024-06-02,39,Other,South,Referral,90
C107862,2023-09-24,62,Female,South,Social Media,420
C107863,2024-07-26,53,Male,North,Organic Search,180
C107864,2023-08-13,20,Female,West,Organic Search,180
C107865,2025-01-27,32,Male,North,Organic Search,180
C107866,2026-07-06,66,Female,South,Organic Search,180
C107867,2024-11-16,18,Male,East,Paid Ads,650
C107868,2024-01-20,23,Male,East,Organic Search,180
C107869,2025-06-03,35,Other,South,Social Media,420
C107870,2025-11-20,69,Male,South,Social Media,420
C107871,2024-08-29,54,Female,East,Referral,90
C107872,2023-11-18,25,Female,Central,Direct,60
C107873,2025-07-07,38,Male,West,Organic Search,180
C107874,2023-08-29,66,Female,South,Organic Search,180
C107875,2026-07-06,29,Female,West,Organic Search,180
C107876,2024-02-13,47,Female,North,Paid Ads,650
C107877,2024-03-26,42,Female,South,Social Media,420
C107878,2025-07-23,57,Male,North,Organic Search,180
C107879,2023-01-16,57,Male,South,Referral,90
C107880,2023-09-18,61,Male,East,Direct,60
C107881,2023-06-11,24,Female,East,Organic Search,180
C107882,2024-05-17,41,Male,West,Organic Search,180
C107883,2024-12-12,53,Male,East,Referral,90
C107884,2023-08-19,39,Female,North,Referral,90
C107885,2024-03-18,52,Male,East,Organic Search,180
C107886,2025-09-20,51,Female,West,Social Media,420
C107887,2026-04-23,37,Male,East,Organic Search,180
C107888,2023-01-19,23,Male,South,Social Media,420
C107889,2025-03-17,68,Male,East,Referral,90
C107890,2023-02-03,60,Male,East,Organic Search,180
C107891,2024-10-31,64,Female,South,Organic Search,180
C107892,2026-02-04,33,Male,Central,Social Media,420
C107893,2025-10-23,34,Female,North,Social Media,420
C107894,2023-10-27,34,Female,North,Email Marketing,140
C107895,2023-11-29,19,Male,West,Social Media,420
C107896,2025-10-04,26,Female,West,Referral,90
C107897,2025-11-20,34,Female,East,Referral,90
C107898,2023-12-28,69,Male,East,Social Media,420
C107899,2023-01-04,28,Female,Central,Organic Search,180
C107900,2024-07-25,44,Male,South,Organic Search,180
C107901,2025-03-07,46,Female,South,Social Media,420
C107902,2024-07-24,36,Male,East,Organic Search,180
C107903,2026-04-17,65,Female,South,Organic Search,180
C107904,2025-11-12,22,Female,East,Organic Search,180
C107905,2025-10-10,63,Other,Central,Direct,60
C107906,2023-01-27,56,Other,North,Referral,90
C107907,2026-01-02,33,Male,North,Email Marketing,140
C107908,2025-08-29,57,Female,South,Direct,60
C107909,2024-05-25,40,Male,East,Referral,90
C107910,2025-01-28,68,Male,West,Social Media,420
C107911,2025-11-25,19,Male,Central,Paid Ads,650
C107912,2026-03-11,19,Female,West,Referral,90
C107913,2024-12-09,46,Female,Central,Email Marketing,140
C107914,2023-02-23,66,Male,South,Email Marketing,140
C107915,2025-03-06,21,Other,North,Paid Ads,650
C107916,2025-05-24,58,Female,South,Referral,90
C107917,2023-03-17,66,Male,West,Paid Ads,650
C107918,2025-11-17,43,Female,North,Paid Ads,650
C107919,2023-09-17,63,Female,North,Paid Ads,650
C107920,2026-02-19,57,Female,South,Organic Search,180
C107921,2024-12-09,29,Male,South,Organic Search,180
C107922,2024-02-19,62,Female,East,Referral,90
C107923,2023-03-17,54,Male,Central,Organic Search,180
C107924,2023-01-23,18,Female,North,Email Marketing,140
C107925,2025-08-11,47,Male,East,Organic Search,180
C107926,2024-04-30,52,Male,North,Organic Search,180
C107927,2025-12-16,59,Male,North,Paid Ads,650
