interaction_id,customer_id,interaction_date,channel,type,satisfaction_score
S024852,C107376,2025-01-11,Email,Complaint,2
S024853,C107376,2025-02-20,Social Media,Feedback,4
S024854,C107376,2025-06-02,Chat,Feedback,2
S024855,C107376,2025-10-03,Chat,Complaint,3
S024856,C107376,2025-10-15,Social Media,Complaint,1
S024857,C107376,2026-03-03,Social Media,Complaint,3
S024858,C107376,2026-03-31,Email,Refund Request,3
S024859,C107376,2026-04-15,Social Media,Refund Request,2
S024860,C107376,2026-04-25,Social Media,Complaint,3
S024861,C107376,2026-08-01,Email,Complaint,2
S024862,C107376,2026-07-12,Phone,Complaint,3
S024863,C107376,2025-01-08,Email,Feedback,2
S024864,C107377,2025-07-26,Email,Complaint,1
S024865,C107377,2026-07-23,Phone,Complaint,3
S024866,C107378,2025-10-08,Email,Query,4
S024867,C107378,2025-11-27,Chat,Feedback,2
S024868,C107378,2026-07-11,Phone,Complaint,2
S024869,C107379,2026-07-04,Chat,Query,2
S024870,C107380,2024-09-21,Email,Query,2
S024871,C107380,2024-06-12,Chat,Feedback,3
S024872,C107381,2026-04-19,Phone,Feedback,2
S024873,C107381,2026-05-31,Chat,Complaint,1
S024874,C107382,2026-06-17,Phone,Query,1
S024875,C107383,2024-08-05,Phone,Refund Request,3
S024876,C107383,2025-01-05,Phone,Feedback,2
S024877,C107383,2026-06-21,Phone,Refund Request,3
S024878,C107383,2025-01-20,Email,Feedback,1
S024879,C107383,2026-05-29,Social Media,Feedback,2
S024880,C107383,2024-09-13,Email,Query,1
S024881,C107383,2025-06-24,Phone,Feedback,1
S024882,C107384,2024-06-04,Chat,Refund Request,3
S024883,C107384,2025-12-25,Social Media,Complaint,3
S024884,C107385,2026-07-26,Social Media,Feedback,2
S024885,C107385,2026-06-17,Phone,Feedback,4
S024886,C107386,2024-01-14,Email,Complaint,2
S024887,C107386,2025-09-05,Chat,Query,1
S024888,C107386,2026-01-18,Chat,Feedback,1
S024889,C107387,2024-05-29,Social Media,Refund Request,3
S024890,C107387,2024-05-30,Phone,Query,3
S024891,C107387,2024-07-26,Chat,Complaint,3
S024892,C107387,2024-11-23,Phone,Feedback,1
S024893,C107387,2025-04-17,Email,Complaint,2
S024894,C107387,2025-04-27,Chat,Query,3
S024895,C107387,2025-08-12,Email,Query,3
S024896,C107387,2025-11-02,Phone,Complaint,2
S024897,C107389,2026-04-22,Chat,Query,1
S024898,C107390,2024-10-09,Phone,Query,2
S024899,C107390,2025-03-04,Email,Complaint,2
S024900,C107394,2025-10-29,Chat,Feedback,4
S024901,C107394,2025-11-22,Phone,Refund Request,1
S024902,C107394,2026-02-01,Chat,Refund Request,2
S024903,C107394,2026-03-12,Phone,Feedback,2
S024904,C107395,2023-10-07,Phone,Complaint,2
S024905,C107396,2024-08-02,Phone,Refund Request,1
S024906,C107396,2025-02-07,Social Media,Query,2
S024907,C107396,2025-05-17,Social Media,Complaint,2
S024908,C107396,2025-10-13,Chat,Complaint,2
S024909,C107396,2026-04-29,Email,Query,3
S024910,C107396,2026-05-10,Social Media,Complaint,2
S024911,C107396,2026-06-19,Social Media,Complaint,1
S024912,C107396,2026-08-02,Email,Complaint,1
S024913,C107396,2025-11-05,Email,Feedback,2
S024914,C107396,2025-01-27,Chat,Complaint,4
S024915,C107397,2025-04-22,Email,Feedback,1
S024916,C107397,2026-01-28,Chat,Query,3
S024917,C107397,2026-07-21,Email,Feedback,3
S024918,C107399,2024-01-18,Chat,Complaint,4
S024919,C107400,2023-07-04,Email,Query,2
S024920,C107400,2023-08-02,Chat,Feedback,2
S024921,C107400,2023-08-06,Phone,Complaint,2
S024922,C107400,2024-03-05,Phone,Complaint,1
S024923,C107400,2024-06-07,Chat,Complaint,3
S024924,C107400,2024-07-30,Social Media,Refund Request,1
S024925,C107400,2024-11-14,Chat,Query,3
S024926,C107400,2025-01-19,Email,Feedback,2
S024927,C107400,2025-01-21,Chat,Complaint,1
S024928,C107400,2025-05-01,Email,Complaint,2
S024929,C107400,2025-06-30,Phone,Refund Request,2
S024930,C107400,2025-07-07,Email,Feedback,1
S024931,C107400,2025-12-19,Chat,Complaint,2
S024932,C107400,2026-01-06,Email,Complaint,2
S024933,C107400,2026-03-08,Social Media,Query,3
S024934,C107400,2026-05-02,Email,Refund Request,3
S024935,C107400,2026-06-03,Phone,Complaint,3
S024936,C107400,2025-03-16,Chat,Query,2
S024937,C107400,2023-10-16,Chat,Query,1
S024938,C107401,2025-10-19,Phone,Complaint,2
S024939,C107401,2026-08-05,Social Media,Complaint,3
S024940,C107402,2026-01-19,Chat,Query,3
S024941,C107404,2026-03-14,Chat,Feedback,2
S024942,C107404,2026-05-07,Social Media,Complaint,3
S024943,C107404,2025-09-24,Social Media,Query,2
S024944,C107405,2026-07-19,Chat,Refund Request,2
S024945,C107407,2026-05-20,Social Media,Refund Request,2
S024946,C107407,2026-04-26,Chat,Complaint,2
S024947,C107408,2026-02-26,Chat,Query,2
S024948,C107408,2026-07-13,Phone,Feedback,3
S024949,C107408,2026-07-14,Email,Feedback,3
S024950,C107409,2024-05-10,Chat,Complaint,2
S024951,C107410,2026-01-03,Email,Feedback,3
S024952,C107411,2024-11-15,Email,Complaint,3
S024953,C107411,2026-01-13,Phone,Feedback,3
S024954,C107411,2026-03-01,Email,Complaint,1
S024955,C107411,2024-05-29,Phone,Complaint,5
S024956,C107411,2025-07-03,Email,Feedback,5
S024957,C107412,2024-08-01,Chat,Complaint,1
S024958,C107412,2026-08-03,Social Media,Complaint,3
S024959,C107413,2026-06-13,Email,Feedback,2
S024960,C107414,2025-04-11,Email,Query,2
S024961,C107414,2026-01-11,Social Media,Feedback,3
S024962,C107414,2026-01-17,Social Media,Complaint,2
S024963,C107414,2026-01-31,Social Media,Complaint,4
S024964,C107414,2026-03-27,Phone,Query,3
S024965,C107414,2026-05-14,Chat,Complaint,1
S024966,C107414,2026-06-23,Social Media,Refund Request,3
S024967,C107414,2025-04-20,Social Media,Feedback,4
S024968,C107415,2024-07-14,Phone,Query,2
S024969,C107415,2024-07-18,Phone,Complaint,2
S024970,C107415,2025-07-04,Social Media,Refund Request,1
S024971,C107415,2025-10-11,Chat,Complaint,1
S024972,C107415,2025-05-25,Email,Feedback,3
S024973,C107415,2026-02-27,Chat,Query,2
S024974,C107416,2026-07-12,Chat,Complaint,2
S024975,C107416,2026-07-28,Social Media,Complaint,3
S024976,C107417,2026-05-01,Phone,Complaint,1
S024977,C107417,2024-10-25,Chat,Feedback,1
S024978,C107417,2025-07-26,Phone,Complaint,3
S024979,C107418,2023-12-10,Email,Complaint,2
S024980,C107418,2025-01-15,Email,Refund Request,3
S024981,C107419,2025-02-06,Chat,Query,1
S024982,C107419,2023-09-09,Social Media,Feedback,3
S024983,C107421,2025-01-27,Chat,Feedback,2
S024984,C107421,2026-06-10,Email,Query,2
S024985,C107422,2024-12-31,Chat,Complaint,3
S024986,C107422,2025-01-22,Email,Feedback,1
S024987,C107422,2025-03-05,Email,Query,2
S024988,C107422,2025-06-29,Social Media,Feedback,3
S024989,C107422,2025-08-14,Social Media,Query,3
S024990,C107422,2025-08-26,Chat,Refund Request,1
S024991,C107422,2025-10-30,Chat,Feedback,2
S024992,C107422,2025-11-14,Chat,Query,1
S024993,C107422,2025-11-21,Email,Refund Request,1
S024994,C107422,2026-02-16,Chat,Refund Request,3
S024995,C107422,2026-02-26,Email,Query,1
S024996,C107422,2026-03-20,Phone,Refund Request,1
S024997,C107422,2026-05-10,Social Media,Complaint,1
S024998,C107422,2025-03-07,Social Media,Feedback,3
S024999,C107423,2026-07-22,Phone,Query,3
S025000,C107423,2025-06-19,Chat,Complaint,3
S025001,C107425,2026-02-18,Chat,Query,2
S025002,C107426,2023-08-15,Email,Complaint,2
S025003,C107426,2024-12-31,Chat,Complaint,3
S025004,C107426,2025-12-25,Phone,Feedback,1
S025005,C107427,2023-08-25,Chat,Complaint,2
S025006,C107428,2026-06-23,Social Media,Query,2
S025007,C107429,2024-08-05,Email,Complaint,3
S025008,C107430,2025-09-10,Email,Complaint,2
S025009,C107431,2025-04-27,Phone,Query,3
S025010,C107431,2025-05-01,Email,Complaint,2
S025011,C107431,2026-01-05,Phone,Query,2
S025012,C107431,2026-05-17,Phone,Feedback,3
S025013,C107431,2025-03-16,Chat,Feedback,1
S025014,C107431,2024-10-11,Social Media,Complaint,1
S025015,C107432,2025-03-03,Chat,Feedback,3
S025016,C107433,2024-01-26,Chat,Feedback,1
S025017,C107433,2024-02-17,Chat,Query,2
S025018,C107433,2024-07-19,Email,Complaint,2
S025019,C107433,2025-11-23,Social Media,Feedback,2
S025020,C107435,2025-11-12,Chat,Refund Request,4
S025021,C107435,2026-04-07,Social Media,Feedback,2
S025022,C107435,2025-12-24,Phone,Feedback,1
S025023,C107436,2024-11-22,Social Media,Complaint,2
S025024,C107436,2023-11-04,Chat,Query,2
S025025,C107436,2024-11-06,Social Media,Query,2
S025026,C107436,2026-02-02,Phone,Feedback,1
S025027,C107436,2025-10-30,Phone,Complaint,1
S025028,C107436,2025-04-13,Phone,Query,1
S025029,C107437,2024-09-13,Social Media,Refund Request,1
S025030,C107437,2025-12-11,Phone,Feedback,2
S025031,C107438,2025-07-13,Chat,Feedback,1
S025032,C107439,2026-04-14,Chat,Query,3
S025033,C107439,2025-07-16,Social Media,Feedback,3
S025034,C107440,2026-02-16,Phone,Feedback,2
S025035,C107441,2026-04-23,Chat,Query,3
S025036,C107441,2026-04-22,Email,Feedback,2
S025037,C107441,2026-07-05,Phone,Feedback,1
S025038,C107442,2025-03-26,Chat,Refund Request,2
S025039,C107442,2025-05-08,Phone,Complaint,4
S025040,C107443,2025-11-04,Social Media,Complaint,3
S025041,C107445,2026-07-04,Phone,Query,3
S025042,C107445,2026-05-26,Phone,Complaint,3
S025043,C107445,2025-11-20,Social Media,Feedback,1
S025044,C107446,2024-11-20,Email,Complaint,3
S025045,C107446,2026-01-22,Chat,Refund Request,2
S025046,C107446,2026-03-24,Phone,Refund Request,3
S025047,C107446,2026-06-29,Chat,Complaint,1
S025048,C107447,2024-02-22,Email,Complaint,2
S025049,C107448,2025-12-05,Phone,Complaint,1
S025050,C107448,2026-03-08,Social Media,Complaint,3
S025051,C107449,2023-11-03,Phone,Refund Request,2
S025052,C107449,2024-03-25,Phone,Query,3
S025053,C107449,2024-09-03,Chat,Query,4
S025054,C107449,2025-04-10,Chat,Complaint,3
S025055,C107449,2025-06-18,Chat,Complaint,2
S025056,C107449,2024-05-13,Phone,Feedback,2
S025057,C107450,2024-09-08,Chat,Complaint,1
S025058,C107450,2026-07-27,Social Media,Feedback,2
S025059,C107450,2025-02-04,Social Media,Query,1
S025060,C107451,2025-09-30,Social Media,Query,2
S025061,C107451,2024-06-20,Social Media,Complaint,3
S025062,C107452,2025-12-25,Email,Feedback,1
S025063,C107452,2025-10-27,Social Media,Complaint,1
S025064,C107453,2026-05-23,Social Media,Query,2
S025065,C107456,2025-01-18,Chat,Complaint,1
S025066,C107456,2025-01-23,Phone,Complaint,4
S025067,C107456,2025-11-29,Chat,Complaint,2
S025068,C107456,2024-11-07,Phone,Complaint,1
S025069,C107456,2025-08-02,Email,Feedback,3
S025070,C107457,2023-10-26,Phone,Feedback,2
S025071,C107457,2026-08-07,Email,Complaint,1
S025072,C107457,2025-09-19,Email,Query,1
S025073,C107458,2023-10-17,Phone,Query,3
S025074,C107458,2024-12-10,Chat,Refund Request,3
S025075,C107458,2025-10-17,Email,Feedback,2
S025076,C107458,2025-11-15,Chat,Query,1
S025077,C107458,2023-08-01,Email,Feedback,2
S025078,C107459,2024-05-19,Chat,Complaint,3
S025079,C107459,2026-01-10,Social Media,Complaint,3
S025080,C107459,2026-01-21,Email,Feedback,1
S025081,C107459,2025-07-04,Chat,Query,1
S025082,C107459,2026-06-11,Chat,Feedback,4
S025083,C107460,2023-12-30,Email,Feedback,3
S025084,C107461,2024-05-14,Chat,Refund Request,2
S025085,C107461,2024-12-19,Social Media,Complaint,2
S025086,C107461,2025-08-24,Social Media,Feedback,3
S025087,C107461,2025-11-04,Chat,Query,3
S025088,C107461,2024-04-04,Phone,Feedback,3
S025089,C107462,2025-07-06,Social Media,Complaint,2
S025090,C107462,2024-06-04,Email,Feedback,1
S025091,C107463,2025-03-12,Phone,Query,1
S025092,C107463,2025-10-26,Chat,Feedback,1
S025093,C107463,2026-01-03,Social Media,Feedback,3
S025094,C107463,2026-02-04,Social Media,Complaint,2
S025095,C107463,2026-06-06,Phone,Query,3
S025096,C107463,2025-10-20,Phone,Query,1
S025097,C107464,2023-12-22,Chat,Query,3
S025098,C107464,2026-06-10,Chat,Complaint,1
S025099,C107464,2024-05-26,Social Media,Feedback,1
S025100,C107466,2024-07-02,Chat,Refund Request,2
S025101,C107466,2025-11-17,Social Media,Query,3
S025102,C107467,2025-08-24,Email,Refund Request,3
S025103,C107467,2026-06-15,Email,Complaint,2
S025104,C107467,2026-07-06,Social Media,Complaint,2
S025105,C107467,2026-04-28,Social Media,Feedback,1
S025106,C107467,2026-01-27,Social Media,Complaint,3
S025107,C107468,2025-01-13,Social Media,Query,2
S025108,C107468,2025-03-03,Email,Feedback,3
S025109,C107470,2026-02-12,Phone,Feedback,3
S025110,C107471,2024-02-28,Phone,Complaint,2
S025111,C107471,2024-07-31,Chat,Complaint,2
S025112,C107471,2024-09-02,Social Media,Refund Request,3
S025113,C107471,2025-09-26,Phone,Feedback,3
S025114,C107471,2025-11-09,Social Media,Complaint,4
S025115,C107471,2024-05-03,Phone,Feedback,3
S025116,C107472,2025-06-13,Chat,Refund Request,3
S025117,C107472,2025-11-24,Phone,Feedback,2
S025118,C107472,2025-12-10,Social Media,Complaint,3
S025119,C107472,2026-05-01,Email,Feedback,1
S025120,C107473,2025-12-03,Social Media,Query,1
S025121,C107473,2025-06-18,Phone,Complaint,2
S025122,C107474,2024-11-13,Phone,Refund Request,1
S025123,C107474,2025-10-04,Email,Refund Request,3
S025124,C107475,2025-07-08,Chat,Query,4
S025125,C107475,2025-11-03,Email,Query,3
S025126,C107476,2025-01-08,Chat,Query,1
S025127,C107476,2025-05-18,Email,Complaint,3
S025128,C107476,2025-05-21,Social Media,Refund Request,2
S025129,C107476,2025-09-08,Social Media,Feedback,1
S025130,C107476,2025-09-24,Email,Feedback,2
S025131,C107476,2025-11-21,Email,Complaint,2
S025132,C107476,2025-11-30,Email,Feedback,3
S025133,C107476,2025-12-17,Email,Complaint,4
S025134,C107477,2024-02-24,Phone,Feedback,4
S025135,C107477,2024-04-09,Email,Feedback,2
S025136,C107477,2024-08-11,Chat,Complaint,2
S025137,C107477,2024-08-21,Phone,Feedback,2
S025138,C107477,2025-06-03,Chat,Refund Request,1
S025139,C107477,2024-05-10,Phone,Complaint,2
S025140,C107477,2025-01-14,Social Media,Complaint,1
S025141,C107481,2024-02-28,Chat,Complaint,2
S025142,C107481,2024-05-25,Phone,Feedback,2
S025143,C107481,2024-09-16,Phone,Complaint,4
S025144,C107481,2024-12-08,Phone,Feedback,1
S025145,C107481,2024-12-31,Phone,Complaint,2
S025146,C107481,2025-03-26,Chat,Query,4
S025147,C107481,2025-03-28,Email,Query,3
S025148,C107481,2023-06-14,Chat,Complaint,2
S025149,C107481,2025-02-03,Chat,Feedback,2
S025150,C107483,2025-08-28,Chat,Complaint,1
S025151,C107483,2025-09-15,Chat,Complaint,2
S025152,C107483,2026-03-30,Social Media,Feedback,2
S025153,C107484,2024-06-01,Email,Complaint,5
S025154,C107484,2024-12-31,Social Media,Feedback,4
S025155,C107484,2025-03-09,Social Media,Complaint,2
S025156,C107484,2025-03-16,Social Media,Complaint,1
S025157,C107484,2025-10-22,Social Media,Refund Request,3
S025158,C107484,2026-03-18,Phone,Refund Request,3
S025159,C107484,2026-05-19,Social Media,Complaint,2
S025160,C107484,2026-07-20,Chat,Complaint,4
S025161,C107484,2026-07-21,Chat,Complaint,3
S025162,C107485,2026-01-27,Chat,Refund Request,1
S025163,C107485,2026-06-07,Phone,Query,3
S025164,C107485,2025-12-14,Phone,Query,1
S025165,C107485,2025-11-23,Chat,Query,3
S025166,C107486,2025-08-29,Chat,Complaint,3
S025167,C107486,2025-07-03,Social Media,Query,2
S025168,C107487,2026-08-04,Social Media,Feedback,4
S025169,C107487,2026-05-01,Social Media,Feedback,3
S025170,C107488,2025-10-18,Chat,Complaint,3
S025171,C107488,2026-04-29,Phone,Feedback,3
S025172,C107489,2024-12-22,Social Media,Complaint,1
S025173,C107489,2025-06-29,Phone,Complaint,2
S025174,C107489,2025-07-03,Social Media,Refund Request,1
S025175,C107489,2025-11-16,Chat,Refund Request,4
S025176,C107489,2025-12-14,Chat,Query,1
S025177,C107489,2025-12-14,Email,Feedback,2
S025178,C107489,2026-01-26,Phone,Feedback,3
S025179,C107489,2026-03-14,Email,Feedback,4
S025180,C107489,2026-06-25,Phone,Query,2
S025181,C107489,2026-02-09,Chat,Complaint,2
S025182,C107490,2024-06-01,Social Media,Refund Request,3
S025183,C107492,2025-07-28,Chat,Feedback,2
S025184,C107492,2025-08-26,Chat,Refund Request,3
S025185,C107493,2025-12-26,Phone,Query,1
S025186,C107493,2026-03-02,Chat,Feedback,3
S025187,C107493,2026-02-02,Social Media,Feedback,2
S025188,C107494,2026-04-18,Email,Feedback,2
S025189,C107494,2026-06-16,Social Media,Query,2
S025190,C107495,2026-01-22,Phone,Feedback,2
S025191,C107496,2025-05-16,Email,Query,3
S025192,C107496,2025-09-28,Phone,Refund Request,2
S025193,C107496,2026-04-06,Email,Complaint,4
S025194,C107496,2026-04-15,Phone,Complaint,4
S025195,C107496,2026-05-23,Social Media,Query,3
S025196,C107496,2026-06-24,Chat,Complaint,3
S025197,C107496,2026-07-01,Phone,Complaint,3
S025198,C107496,2026-08-04,Social Media,Complaint,3
S025199,C107496,2026-08-08,Social Media,Complaint,3
S025200,C107497,2024-11-24,Email,Feedback,1
S025201,C107497,2025-01-09,Phone,Feedback,3
S025202,C107497,2025-06-12,Social Media,Refund Request,2
S025203,C107497,2025-07-26,Email,Complaint,2
S025204,C107497,2025-08-12,Email,Refund Request,1
S025205,C107497,2025-08-27,Social Media,Complaint,3
S025206,C107497,2025-08-28,Email,Feedback,1
S025207,C107497,2025-11-08,Chat,Feedback,3
S025208,C107497,2025-11-23,Social Media,Query,1
S025209,C107497,2026-03-27,Chat,Query,3
S025210,C107497,2026-07-04,Phone,Complaint,3
S025211,C107497,2025-03-11,Phone,Query,1
S025212,C107497,2026-03-26,Social Media,Feedback,2
S025213,C107498,2024-12-11,Social Media,Complaint,3
S025214,C107498,2024-12-25,Email,Feedback,2
S025215,C107499,2026-07-15,Phone,Complaint,2
S025216,C107500,2024-09-07,Chat,Complaint,2
S025217,C107500,2024-05-09,Social Media,Query,3
S025218,C107500,2024-04-28,Social Media,Complaint,2
S025219,C107501,2024-11-23,Phone,Feedback,3
S025220,C107502,2026-04-13,Chat,Refund Request,1
S025221,C107502,2026-05-31,Phone,Complaint,3
S025222,C107502,2026-08-07,Social Media,Feedback,1
S025223,C107502,2026-02-07,Phone,Feedback,1
S025224,C107502,2026-03-12,Social Media,Query,1
S025225,C107503,2026-03-18,Email,Feedback,2
S025226,C107503,2026-02-09,Chat,Query,3
S025227,C107504,2024-10-03,Chat,Complaint,3
S025228,C107504,2025-04-11,Chat,Query,3
S025229,C107505,2026-05-11,Email,Complaint,1
S025230,C107505,2026-06-10,Social Media,Feedback,3
S025231,C107505,2026-07-18,Social Media,Refund Request,2
S025232,C107505,2026-08-08,Phone,Complaint,2
S025233,C107506,2026-07-05,Chat,Complaint,2
S025234,C107506,2026-06-29,Social Media,Feedback,3
S025235,C107507,2024-11-02,Phone,Feedback,1
S025236,C107508,2025-02-25,Social Media,Feedback,4
S025237,C107509,2025-06-24,Chat,Complaint,4
S025238,C107509,2025-11-20,Phone,Refund Request,4
S025239,C107509,2026-05-13,Chat,Complaint,3
S025240,C107509,2026-05-14,Chat,Refund Request,3
S025241,C107510,2026-07-30,Social Media,Feedback,1
S025242,C107510,2025-07-30,Email,Feedback,3
S025243,C107512,2025-05-29,Phone,Complaint,1
S025244,C107512,2025-09-23,Phone,Feedback,1
S025245,C107512,2026-05-24,Social Media,Complaint,2
S025246,C107512,2026-06-19,Phone,Refund Request,5
S025247,C107512,2024-12-15,Phone,Complaint,2
S025248,C107513,2025-11-29,Phone,Complaint,5
S025249,C107513,2026-01-29,Chat,Query,3
S025250,C107514,2025-02-25,Phone,Complaint,1
S025251,C107514,2025-06-06,Phone,Complaint,2
S025252,C107514,2025-10-25,Email,Complaint,3
S025253,C107516,2024-09-15,Phone,Complaint,4
S025254,C107516,2025-01-10,Email,Complaint,3
S025255,C107516,2025-08-28,Phone,Refund Request,1
S025256,C107516,2025-11-01,Email,Refund Request,3
S025257,C107516,2025-12-31,Email,Complaint,3
S025258,C107516,2026-03-24,Phone,Feedback,1
S025259,C107516,2026-03-31,Social Media,Query,1
S025260,C107516,2026-07-13,Email,Complaint,2
S025261,C107517,2024-10-06,Social Media,Complaint,2
S025262,C107517,2024-11-22,Chat,Query,3
S025263,C107517,2024-11-30,Phone,Refund Request,3
S025264,C107517,2025-03-05,Social Media,Complaint,2
S025265,C107517,2025-04-06,Email,Feedback,2
S025266,C107517,2025-07-21,Phone,Refund Request,1
S025267,C107517,2025-11-18,Chat,Feedback,1
S025268,C107517,2025-12-31,Email,Query,3
S025269,C107517,2026-04-22,Social Media,Refund Request,4
S025270,C107517,2026-08-01,Email,Complaint,3
S025271,C107517,2024-09-03,Chat,Feedback,4
S025272,C107517,2026-01-04,Phone,Feedback,1
S025273,C107517,2024-11-13,Chat,Query,2
S025274,C107518,2025-05-24,Social Media,Feedback,1
S025275,C107518,2025-09-07,Phone,Complaint,4
S025276,C107518,2025-10-30,Chat,Query,3
S025277,C107518,2025-03-18,Email,Complaint,1
S025278,C107518,2024-08-13,Phone,Complaint,2
S025279,C107520,2026-05-04,Email,Query,2
S025280,C107521,2024-01-01,Chat,Refund Request,2
S025281,C107521,2024-12-15,Social Media,Refund Request,2
S025282,C107521,2025-01-27,Phone,Complaint,3
S025283,C107522,2025-12-05,Social Media,Feedback,1
