customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost,tenure_days,frequency,monetary,avg_order_value,last_order_date,first_order_date,std_order_value,recency_days,orders_last_90d,orders_prior_90d,order_trend,avg_discount_pct,total_qty,n_categories,n_returns,total_refund,return_rate,n_support_tickets,avg_satisfaction,n_complaints,complaints_last_90d,complaints_prior_90d,complaint_trend,engagement_score,snapshot_date,churned
C106702,2024-05-05,19,Female,South,Email Marketing,140,736,1,15056.22,15056.22,2024-09-15,2024-09-15,0.0,603.0,0.0,0.0,0.0,0.1385,6.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-1.0,6.762228260869567,2026-05-11,1
C106703,2025-07-28,46,Male,North,Organic Search,180,287,3,64894.229999999996,21631.41,2025-10-30,2025-08-07,20836.961742751748,193.0,0.0,0.0,0.0,0.21349999999999997,12.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.77591463414634,2026-05-11,1
C106704,2024-06-11,29,Male,East,Paid Ads,650,699,72,1485968.6,20638.45277777778,2026-05-11,2024-07-04,29916.268561319095,0.0,10.0,16.0,-0.35294117647058826,0.2873815028901734,269.0,12.0,7.0,134421.31,0.09722222222222222,12.0,2.6666666666666665,6.0,1.0,1.0,0.0,74.01141552511416,2026-05-11,0
C106705,2025-10-28,61,Male,West,Direct,60,195,4,65287.45,16321.8625,2026-04-11,2025-12-26,13420.300387669855,30.0,2.0,2.0,0.0,0.3126923076923077,22.0,7.0,1.0,15425.04,0.25,0.0,3.0,0.0,0.0,0.0,0.0,41.36538461538461,2026-05-11,0
C106706,2025-11-07,57,Female,Central,Social Media,420,185,1,18102.4,18102.4,2025-12-13,2025-12-13,0.0,149.0,0.0,1.0,-0.5,0.355,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.248310810810814,2026-05-11,0
C106707,2026-04-17,57,Male,South,Organic Search,180,24,0,0.0,0.0,,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106708,2025-01-26,41,Female,South,Paid Ads,650,470,10,282720.61,28272.060999999998,2026-04-07,2025-03-06,58106.077949660015,34.0,3.0,1.0,1.0,0.31186206896551727,45.0,11.0,1.0,82731.16,0.1,3.0,2.6666666666666665,1.0,1.0,0.0,1.0,44.2673275306254,2026-05-11,0
C106709,2024-09-03,40,Female,North,Paid Ads,650,615,20,302342.08,15117.104000000001,2026-04-13,2024-09-06,13334.796713404174,28.0,2.0,3.0,-0.25,0.2558490566037736,68.0,12.0,0.0,0.0,0.0,6.0,2.1666666666666665,1.0,0.0,1.0,-1.0,47.513646922183504,2026-05-11,0
C106710,2023-08-01,40,Female,Central,Paid Ads,650,1014,20,597802.12,29890.106,2026-04-23,2023-08-21,41349.05890403724,18.0,4.0,2.0,0.6666666666666666,0.17920754716981135,73.0,11.0,2.0,2497.69,0.1,2.0,3.5,2.0,0.0,0.0,0.0,54.67631727247112,2026-05-11,0
C106711,2025-03-31,28,Female,West,Social Media,420,406,1,4270.28,4270.28,2025-06-28,2025-06-28,0.0,317.0,0.0,0.0,0.0,0.3125,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.10991379310345,2026-05-11,0
C106712,2024-12-29,47,Female,Central,Referral,90,498,11,132784.06,12071.278181818181,2026-03-25,2025-01-01,11555.269646801686,47.0,1.0,1.0,0.0,0.2476969696969697,52.0,11.0,1.0,20085.36,0.09090909090909091,0.0,3.0,0.0,0.0,0.0,0.0,46.50928714859438,2026-05-11,0
C106713,2024-10-24,62,Female,East,Referral,90,564,20,326308.5,16315.425,2026-05-09,2025-04-20,16016.100769538956,2.0,9.0,4.0,1.0,0.2710666666666667,68.0,12.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,52.67350557244175,2026-05-11,0
C106714,2025-05-19,31,Male,North,Paid Ads,650,357,8,72751.27,9093.90875,2026-02-11,2025-06-30,9945.752306394694,89.0,1.0,2.0,-0.3333333333333333,0.21906666666666666,26.0,9.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,37.552287581699346,2026-05-11,0
C106715,2025-12-30,20,Male,East,Referral,90,132,0,0.0,0.0,,,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C106716,2023-07-11,47,Female,South,Social Media,420,1035,11,96167.02,8742.456363636364,2026-02-20,2023-08-14,5670.298210265968,80.0,1.0,0.0,1.0,0.2548333333333333,37.0,10.0,2.0,8517.18,0.18181818181818182,4.0,3.0,2.0,0.0,0.0,0.0,45.440519323671495,2026-05-11,1
C106717,2024-07-08,38,Male,South,Referral,90,672,9,97365.22,10818.357777777777,2026-04-11,2025-05-25,9000.078110548233,30.0,2.0,2.0,0.0,0.2053888888888889,26.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,42.37499999999999,2026-05-11,0
C106718,2025-07-17,59,Female,North,Organic Search,180,298,5,15005.0,3001.0,2026-03-06,2025-07-30,2802.499466842054,66.0,1.0,1.0,0.0,0.294375,10.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.435822147651,2026-05-11,0
C106719,2025-11-20,62,Male,North,Paid Ads,650,172,8,92994.17,11624.27125,2026-04-13,2025-12-15,8078.672645088313,28.0,4.0,4.0,0.0,0.3663157894736842,26.0,10.0,1.0,11606.74,0.125,2.0,1.5,2.0,1.0,1.0,0.0,33.08010335917312,2026-05-11,0
C106720,2025-09-28,67,Female,South,Paid Ads,650,225,5,50113.31,10022.662,2026-02-14,2025-11-05,13641.289230502372,86.0,1.0,3.0,-0.5,0.31577777777777777,12.0,6.0,0.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,0.0,31.309722222222224,2026-05-11,0
C106721,2025-10-24,38,Male,Central,Paid Ads,650,199,0,0.0,0.0,,,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106722,2026-01-04,64,Female,West,Referral,90,127,14,371849.10000000003,26560.65,2026-05-10,2026-01-24,38645.94608420098,1.0,10.0,4.0,1.2,0.27635294117647063,47.0,10.0,2.0,15546.29,0.14285714285714285,2.0,2.5,2.0,2.0,0.0,2.0,47.01607611548556,2026-05-11,0
C106724,2025-02-20,37,Female,North,Paid Ads,650,445,5,20546.7,4109.34,2025-11-26,2025-03-07,1357.200861313461,166.0,0.0,1.0,-0.5,0.3127,18.0,7.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,34.1313202247191,2026-05-11,0
C106725,2023-11-17,31,Male,West,Social Media,420,906,74,1182601.77,15981.105,2026-05-11,2024-01-11,20367.03784345342,0.0,17.0,12.0,0.38461538461538464,0.19685454545454548,259.0,12.0,6.0,100185.16,0.08108108108108109,9.0,2.888888888888889,5.0,1.0,2.0,-1.0,76.15277777777777,2026-05-11,0
C106726,2024-12-25,66,Female,South,Referral,90,502,14,418707.77,29907.69785714286,2026-04-22,2025-01-01,35373.29453901351,19.0,1.0,3.0,-0.5,0.24878947368421053,62.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,49.80029880478087,2026-05-11,0
C106727,2025-07-01,49,Male,North,Social Media,420,314,42,797500.21,18988.100238095238,2026-04-29,2025-07-01,21548.29818164738,12.0,10.0,18.0,-0.42105263157894735,0.21944,152.0,12.0,4.0,56153.2,0.09523809523809523,4.0,2.25,0.0,0.0,0.0,0.0,58.2874203821656,2026-05-11,0
C106728,2023-05-10,37,Female,South,Referral,90,1097,7,178485.05,25497.864285714284,2026-04-14,2023-05-21,38761.46104248947,27.0,1.0,0.0,1.0,0.26329411764705885,25.0,9.0,1.0,1797.81,0.14285714285714285,3.0,2.0,1.0,1.0,0.0,1.0,40.951059708295354,2026-05-11,1
C106729,2025-08-31,25,Female,North,Email Marketing,140,253,6,90493.29999999999,15082.216666666665,2025-11-06,2025-09-26,31266.51401962532,186.0,0.0,0.0,0.0,0.22119999999999998,15.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.893774703557312,2026-05-11,0
C106730,2024-11-30,58,Female,Central,Referral,90,527,5,65215.18,13043.036,2026-05-02,2024-12-22,16371.141521302965,9.0,1.0,0.0,1.0,0.19158333333333333,19.0,7.0,2.0,21331.76,0.4,0.0,3.0,0.0,0.0,0.0,0.0,46.58977703984819,2026-05-11,0
C106731,2026-04-19,52,Female,West,Organic Search,180,22,0,0.0,0.0,,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106732,2023-09-30,62,Female,South,Email Marketing,140,954,80,1387920.44,17349.0055,2026-04-24,2023-12-10,25715.740142010396,17.0,8.0,8.0,0.0,0.31776795580110495,277.0,12.0,5.0,155689.99000000002,0.0625,10.0,2.7,3.0,1.0,0.0,1.0,77.5059399021663,2026-05-11,0
C106733,2026-03-12,40,Female,East,Paid Ads,650,60,0,0.0,0.0,,,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106734,2024-07-30,25,Male,South,Social Media,420,650,5,211001.01,42200.202000000005,2025-08-22,2024-08-21,73469.98276911749,262.0,0.0,0.0,0.0,0.23235714285714287,22.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.079807692307696,2026-05-11,1
C106735,2025-01-07,35,Female,North,Direct,60,489,4,47850.41,11962.6025,2025-06-23,2025-03-07,10754.257281890352,322.0,0.0,0.0,0.0,0.2656,15.0,8.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,1.0,-1.0,14.20296523517382,2026-05-11,1
C106736,2025-04-28,50,Male,East,Paid Ads,650,378,8,144639.41999999998,18079.927499999998,2026-05-09,2025-04-29,27749.92136817727,2.0,2.0,1.0,0.5,0.25666666666666665,21.0,9.0,1.0,13658.75,0.125,1.0,2.0,0.0,0.0,0.0,0.0,43.31481481481481,2026-05-11,0
C106737,2025-01-14,30,Female,West,Organic Search,180,482,25,333552.81,13342.1124,2026-05-02,2025-01-22,17152.039861998746,9.0,6.0,3.0,0.75,0.33563793103448275,84.0,12.0,2.0,2109.91,0.08,6.0,2.0,1.0,0.0,1.0,-1.0,49.89935764443025,2026-05-11,0
C106738,2026-03-08,21,Male,West,Organic Search,180,64,5,90355.93,18071.185999999998,2026-03-22,2026-03-14,13080.470485243639,50.0,5.0,0.0,5.0,0.30514285714285716,20.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.84375,2026-05-11,0
C106739,2023-08-04,60,Male,North,Direct,60,1011,54,990970.75,18351.310185185186,2025-11-01,2023-08-10,24298.880243725067,191.0,0.0,0.0,0.0,0.37117293233082704,188.0,12.0,2.0,64333.65,0.037037037037037035,4.0,2.0,3.0,0.0,0.0,0.0,56.46728037047028,2026-05-11,0
C106740,2025-07-27,45,Female,East,Paid Ads,650,288,3,10211.56,3403.853333333333,2025-12-30,2025-08-03,734.1817813956793,132.0,0.0,1.0,-0.5,0.1835,4.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,22.770833333333336,2026-05-11,0
C106742,2023-10-11,46,Male,North,Organic Search,180,943,31,960408.25,30980.91129032258,2026-05-10,2023-11-03,34948.60623934024,1.0,5.0,1.0,2.0,0.30555696202531646,130.0,12.0,2.0,26940.760000000002,0.06451612903225806,5.0,2.2,2.0,0.0,0.0,0.0,53.90038441145282,2026-05-11,1
C106743,2023-11-24,56,Male,North,Organic Search,180,899,9,307372.36,34152.484444444446,2025-11-14,2023-12-18,34684.843445393446,178.0,0.0,1.0,-0.5,0.24716666666666665,30.0,10.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,36.00757786429366,2026-05-11,1
C106744,2024-09-02,18,Female,North,Organic Search,180,616,8,196290.9,24536.3625,2026-04-30,2025-03-16,28013.748948675566,11.0,3.0,4.0,-0.2,0.22058333333333333,37.0,11.0,1.0,5153.43,0.125,0.0,3.0,0.0,0.0,0.0,0.0,47.87499999999999,2026-05-11,0
C106745,2025-07-21,40,Male,South,Email Marketing,140,294,10,286476.68,28647.667999999998,2026-04-15,2025-08-26,28458.79319457864,26.0,5.0,3.0,0.5,0.21334615384615382,53.0,11.0,1.0,5985.26,0.1,1.0,3.0,0.0,0.0,0.0,0.0,46.279761904761905,2026-05-11,1
C106747,2025-10-20,22,Other,West,Direct,60,203,14,342240.02999999997,24445.716428571428,2026-04-21,2025-11-23,39983.855444944005,20.0,9.0,5.0,0.6666666666666666,0.23458823529411765,51.0,11.0,1.0,19201.17,0.07142857142857142,4.0,2.0,3.0,1.0,2.0,-1.0,40.676724137931025,2026-05-11,0
C106748,2025-10-18,19,Female,South,Social Media,420,205,1,3376.99,3376.99,2026-03-26,2026-03-26,0.0,46.0,1.0,0.0,1.0,0.4005,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,37.583841463414636,2026-05-11,0
C106749,2024-07-21,40,Male,North,Email Marketing,140,659,1,31030.97,31030.97,2026-02-23,2026-02-23,0.0,77.0,1.0,0.0,1.0,0.277,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,41.347970409711685,2026-05-11,1
C106750,2025-04-09,46,Female,Central,Paid Ads,650,397,6,158590.07,26431.678333333333,2025-11-21,2025-05-25,36880.061609638025,171.0,0.0,1.0,-0.5,0.23083333333333333,20.0,7.0,1.0,183.29,0.16666666666666666,1.0,2.0,1.0,0.0,0.0,0.0,26.120861820798847,2026-05-11,0
C106751,2023-09-29,44,Male,Central,Social Media,420,955,6,30133.739999999998,5022.29,2026-05-04,2024-05-20,2905.683987821112,7.0,1.0,1.0,0.0,0.27358333333333335,14.0,5.0,1.0,699.97,0.16666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,47.3684554973822,2026-05-11,1
C106752,2024-08-18,58,Female,North,Organic Search,180,631,19,385283.61,20278.084736842105,2025-11-16,2024-09-26,24321.889755345073,176.0,0.0,1.0,-0.5,0.36278048780487804,68.0,11.0,2.0,61234.11,0.10526315789473684,1.0,3.0,1.0,0.0,0.0,0.0,43.05021790808241,2026-05-11,0
C106753,2023-09-01,41,Male,South,Paid Ads,650,983,104,1736993.89,16701.864326923074,2026-05-07,2023-09-07,22646.087169037495,4.0,15.0,11.0,0.3333333333333333,0.19003688524590165,360.0,12.0,5.0,31925.46,0.04807692307692308,13.0,2.3846153846153846,4.0,0.0,1.0,-1.0,76.39970338240938,2026-05-11,0
C106754,2023-02-04,48,Male,North,Social Media,420,1192,123,2409916.63,19592.8181300813,2026-04-21,2023-03-03,32707.951643497796,20.0,6.0,8.0,-0.2222222222222222,0.2620328947368421,442.0,12.0,7.0,138462.78,0.056910569105691054,14.0,2.5714285714285716,7.0,1.0,0.0,1.0,76.70537840596296,2026-05-11,0
C106755,2026-01-06,60,Male,Central,Organic Search,180,125,3,20426.33,6808.776666666668,2026-05-07,2026-03-01,6182.794198752966,4.0,3.0,0.0,3.0,0.37283333333333335,10.0,6.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,1.0,35.192499999999995,2026-05-11,1
C106756,2025-10-31,52,Female,South,Direct,60,192,11,199430.25999999998,18130.023636363636,2026-04-21,2025-11-03,22619.734450254837,20.0,6.0,3.0,0.75,0.24803333333333333,44.0,11.0,1.0,16397.09,0.09090909090909091,0.0,3.0,0.0,0.0,0.0,0.0,46.166666666666664,2026-05-11,0
C106757,2024-10-18,65,Male,North,Organic Search,180,570,59,1065277.2,18055.545762711863,2026-04-30,2024-10-30,29792.919179142405,11.0,9.0,11.0,-0.16666666666666666,0.3389605263157895,243.0,12.0,3.0,54898.97,0.05084745762711865,10.0,2.6,3.0,0.0,1.0,-1.0,67.63706140350877,2026-05-11,0
C106758,2023-01-19,29,Female,West,Organic Search,180,1208,3,43153.479999999996,14384.493333333332,2024-04-27,2023-07-30,18193.055233528903,744.0,0.0,0.0,0.0,0.2907777777777778,15.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,17.25620860927152,2026-05-11,1
C106759,2023-04-26,58,Female,West,Social Media,420,1111,90,1543381.1300000001,17148.679222222225,2026-05-06,2023-06-03,25975.67875701748,5.0,8.0,12.0,-0.3076923076923077,0.19077142857142856,335.0,12.0,7.0,24886.58,0.07777777777777778,14.0,2.2857142857142856,6.0,2.0,0.0,2.0,75.6117150176556,2026-05-11,0
C106760,2023-05-24,54,Female,South,Paid Ads,650,1083,3,122289.24,40763.08,2024-06-09,2023-12-04,45929.985302861794,701.0,0.0,0.0,0.0,0.18408333333333335,16.0,6.0,1.0,17614.53,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,23.65783702677747,2026-05-11,1
C106761,2025-07-11,48,Female,South,Organic Search,180,304,3,79160.99,26386.99666666667,2026-05-06,2025-08-01,37868.67200413071,5.0,1.0,0.0,1.0,0.10433333333333333,11.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,38.23684210526315,2026-05-11,1
C106762,2023-09-19,18,Male,South,Direct,60,965,5,18510.86,3702.172,2025-01-27,2023-09-29,2284.6889409107753,469.0,0.0,0.0,0.0,0.24466666666666667,13.0,8.0,2.0,1921.52,0.4,2.0,2.5,0.0,0.0,0.0,0.0,27.677137305699485,2026-05-11,1
C106763,2023-11-18,46,Male,South,Organic Search,180,905,18,223144.64,12396.924444444445,2025-09-28,2024-01-13,10679.37244549302,225.0,0.0,0.0,0.0,0.2212553191489362,66.0,11.0,2.0,11841.7,0.1111111111111111,8.0,1.75,2.0,0.0,0.0,0.0,36.87071096248909,2026-05-11,0
C106764,2026-01-12,62,Male,South,Social Media,420,119,6,129641.67,21606.945,2026-05-11,2026-01-19,11522.261453106763,0.0,5.0,1.0,2.0,0.2112727272727273,28.0,11.0,1.0,1782.61,0.16666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,47.62499999999999,2026-05-11,0
C106765,2026-02-01,51,Female,West,Organic Search,180,99,6,42256.82,7042.803333333333,2026-04-28,2026-02-07,7664.2275792611135,13.0,5.0,1.0,2.0,0.2577857142857143,20.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.02904040404041,2026-05-11,1
C106766,2025-09-08,18,Male,West,Organic Search,180,245,7,25857.87,3693.9814285714283,2026-04-15,2025-10-26,2689.9564387887312,26.0,4.0,1.0,1.5,0.23785714285714285,16.0,7.0,1.0,2273.2,0.14285714285714285,4.0,1.75,2.0,1.0,1.0,0.0,35.59821428571428,2026-05-11,0
C106767,2024-02-03,32,Female,West,Paid Ads,650,828,2,12219.11,6109.555,2025-01-18,2024-11-22,726.5451466013656,478.0,0.0,0.0,0.0,0.1565,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.669685990338166,2026-05-11,1
C106768,2025-01-15,47,Female,West,Email Marketing,140,481,5,52713.58,10542.716,2025-09-11,2025-01-30,7674.640528267757,242.0,0.0,0.0,0.0,0.17076923076923078,20.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,19.578352390852388,2026-05-11,1
C106769,2023-09-15,60,Female,East,Social Media,420,969,8,142189.16,17773.645,2025-10-12,2023-10-24,31665.421899868725,211.0,0.0,0.0,0.0,0.1255,22.0,10.0,1.0,4341.07,0.125,4.0,2.25,2.0,0.0,0.0,0.0,34.906518747850015,2026-05-11,1
C106770,2026-01-08,41,Female,South,Paid Ads,650,123,4,96670.37,24167.5925,2026-03-21,2026-01-16,13918.757795374258,51.0,2.0,2.0,0.0,0.17225000000000001,22.0,7.0,1.0,26188.15,0.25,3.0,2.3333333333333335,1.0,0.0,1.0,-1.0,26.90447154471545,2026-05-11,0
C106771,2023-04-20,62,Male,West,Organic Search,180,1117,10,72574.99,7257.499000000001,2024-05-27,2023-06-05,5697.780472243264,714.0,0.0,0.0,0.0,0.34121428571428575,43.0,11.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,21.093482949458775,2026-05-11,1
C106772,2025-08-15,59,Male,North,Direct,60,269,2,5637.13,2818.565,2025-11-08,2025-09-05,3008.491866575345,184.0,0.0,0.0,0.0,0.26533333333333337,4.0,3.0,1.0,3151.84,0.5,0.0,3.0,0.0,0.0,0.0,0.0,21.934479553903348,2026-05-11,0
C106773,2024-10-19,31,Female,North,Organic Search,180,569,5,46117.33,9223.466,2025-11-28,2024-11-03,5735.532603144193,164.0,0.0,1.0,-0.5,0.2556,13.0,8.0,1.0,9954.64,0.2,1.0,3.0,0.0,0.0,0.0,0.0,37.09962653778559,2026-05-11,1
C106774,2025-09-01,28,Male,North,Social Media,420,252,10,145752.82,14575.282000000001,2026-04-08,2025-09-17,23458.925907260786,33.0,3.0,4.0,-0.2,0.30792,36.0,10.0,1.0,2996.3,0.1,2.0,2.0,0.0,0.0,0.0,0.0,39.791666666666664,2026-05-11,0
C106775,2024-08-02,64,Female,West,Organic Search,180,647,1,3385.04,3385.04,2025-07-02,2025-07-02,0.0,313.0,0.0,0.0,0.0,0.342,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.505506182380213,2026-05-11,1
C106776,2023-07-23,48,Female,East,Organic Search,180,1023,106,1647186.27,15539.493113207547,2026-04-26,2023-08-31,18381.68008378043,15.0,8.0,10.0,-0.18181818181818182,0.31811636363636364,410.0,12.0,8.0,51792.7,0.07547169811320754,12.0,2.25,5.0,1.0,0.0,1.0,75.26951379943542,2026-05-11,0
C106777,2025-08-24,62,Male,South,Organic Search,180,260,2,12890.24,6445.12,2026-04-12,2025-09-15,100.76271631908303,29.0,1.0,0.0,1.0,0.30925,6.0,3.0,1.0,2667.05,0.5,0.0,3.0,0.0,0.0,0.0,0.0,41.97115384615384,2026-05-11,1
C106778,2025-03-22,65,Male,East,Organic Search,180,415,1,3001.96,3001.96,2025-07-13,2025-07-13,0.0,302.0,0.0,0.0,0.0,0.16699999999999998,3.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,14.967620481927712,2026-05-11,1
C106779,2024-08-20,40,Male,West,Social Media,420,629,8,126946.59,15868.32375,2026-02-10,2024-08-30,10881.937628807444,90.0,0.0,1.0,-0.5,0.3054347826086956,38.0,10.0,2.0,19784.7,0.25,5.0,1.6,2.0,0.0,0.0,0.0,34.269828652181594,2026-05-11,1
C106780,2024-04-24,20,Male,North,Paid Ads,650,747,86,1062856.78,12358.79976744186,2026-04-11,2024-04-24,16431.76982602572,30.0,10.0,9.0,0.1,0.3481519607843137,295.0,12.0,13.0,110671.19,0.1511627906976744,12.0,1.75,1.0,0.0,1.0,-1.0,72.22943498130454,2026-05-11,0
C106781,2024-03-18,65,Female,South,Email Marketing,140,784,24,429858.01,17910.750416666666,2026-03-08,2024-05-12,21550.31081160275,64.0,2.0,1.0,0.5,0.2044423076923077,83.0,12.0,4.0,74959.16,0.16666666666666666,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,48.909523809523805,2026-05-11,0
C106782,2024-09-10,48,Other,West,Organic Search,180,608,19,281192.3,14799.594736842104,2026-05-07,2024-09-13,22139.742982725376,4.0,1.0,1.0,0.0,0.2060625,69.0,11.0,2.0,5382.39,0.10526315789473684,7.0,2.0,4.0,0.0,0.0,0.0,46.08223684210526,2026-05-11,1
C106783,2023-12-03,24,Male,East,Paid Ads,650,890,8,168254.33,21031.79125,2026-01-01,2023-12-10,33520.87413051602,130.0,0.0,1.0,-0.5,0.16726666666666665,21.0,7.0,1.0,2943.95,0.125,0.0,3.0,0.0,0.0,0.0,0.0,43.3876404494382,2026-05-11,1
C106784,2023-12-30,45,Female,South,Paid Ads,650,863,22,374427.61,17019.436818181817,2026-03-02,2024-01-07,20246.125606906666,70.0,1.0,1.0,0.0,0.25333333333333335,77.0,11.0,2.0,29179.63,0.09090909090909091,3.0,2.6666666666666665,0.0,0.0,0.0,0.0,50.11939938200077,2026-05-11,0
C106785,2023-12-24,19,Male,North,Organic Search,180,869,80,1287465.69,16093.321124999999,2026-04-26,2024-03-04,20630.369797053314,15.0,8.0,13.0,-0.35714285714285715,0.2620145631067961,290.0,12.0,8.0,66027.48000000001,0.1,4.0,3.0,2.0,0.0,0.0,0.0,79.1489437270028,2026-05-11,0
C106786,2023-01-17,33,Other,Central,Organic Search,180,1210,7,78220.76,11174.394285714285,2025-06-01,2023-01-21,10018.48695233443,344.0,0.0,0.0,0.0,0.36662500000000003,23.0,9.0,0.0,0.0,0.0,2.0,3.5,1.0,0.0,1.0,-1.0,39.3620867768595,2026-05-11,1
C106787,2026-04-08,36,Female,South,Organic Search,180,33,1,3235.78,3235.78,2026-04-08,2026-04-08,0.0,33.0,1.0,0.0,1.0,0.3655,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.43749999999999967,2026-05-11,0
C106788,2023-11-01,41,Male,Central,Organic Search,180,922,0,0.0,0.0,,,0.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C106789,2023-08-01,47,Female,West,Paid Ads,650,1014,27,467061.5,17298.574074074073,2025-10-05,2023-08-04,21807.01517844787,218.0,0.0,0.0,0.0,0.1698529411764706,120.0,12.0,3.0,67001.23,0.1111111111111111,12.0,1.6666666666666667,7.0,0.0,1.0,-1.0,40.12117850098619,2026-05-11,0
C106790,2023-07-14,61,Female,Central,Organic Search,180,1032,10,341285.36,34128.536,2025-09-04,2023-09-21,50888.09422840544,249.0,0.0,0.0,0.0,0.2011153846153846,41.0,7.0,1.0,718.41,0.1,4.0,2.75,1.0,0.0,0.0,0.0,38.77114164904863,2026-05-11,1
C106792,2024-09-05,56,Male,East,Paid Ads,650,613,27,430835.64,15956.875555555556,2026-03-31,2024-09-28,27843.721084879515,41.0,6.0,5.0,0.16666666666666666,0.3169,88.0,12.0,2.0,65191.409999999996,0.07407407407407407,6.0,1.8333333333333333,3.0,0.0,2.0,-2.0,47.56679192884331,2026-05-11,0
C106793,2024-02-25,66,Female,South,Paid Ads,650,806,87,1202447.07,13821.230689655173,2026-04-28,2024-03-11,14764.836159623797,13.0,6.0,10.0,-0.36363636363636365,0.25510232558139534,308.0,12.0,13.0,138381.84,0.14942528735632185,18.0,2.111111111111111,6.0,0.0,0.0,0.0,74.30922124470511,2026-05-11,0
C106794,2024-06-03,56,Male,South,Organic Search,180,707,13,123974.84,9536.526153846153,2025-12-28,2024-07-15,10460.037926911433,134.0,0.0,3.0,-0.75,0.32808333333333334,42.0,9.0,1.0,6719.23,0.07692307692307693,2.0,2.0,1.0,0.0,1.0,-1.0,38.33955091937765,2026-05-11,0
C106795,2023-04-24,31,Male,South,Paid Ads,650,1113,8,66812.90000000001,8351.612500000001,2025-02-24,2023-05-04,6967.264817862275,441.0,0.0,0.0,0.0,0.2254375,24.0,7.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,22.40985324947589,2026-05-11,1
C106796,2024-02-08,53,Male,South,Paid Ads,650,823,83,1469705.8,17707.298795180723,2026-05-09,2024-02-08,22001.15259280824,2.0,9.0,14.0,-0.3333333333333333,0.1781262626262626,302.0,12.0,10.0,147137.84,0.12048192771084337,11.0,3.0,5.0,2.0,2.0,0.0,79.31970722675462,2026-05-11,0
