return_id,order_id,customer_id,return_date,refund_amount,reason
R013457,O0159479,C107587,2025-06-02,18281.45,Not as Described
R013458,O0159481,C107587,2025-06-22,4256.91,Defective Product
R013459,O0159495,C107587,2025-11-07,3553.95,Defective Product
R013460,O0159496,C107587,2026-01-03,5142.95,Better Price Found
R013461,O0159497,C107587,2026-01-02,6534.92,Not as Described
R013462,O0159502,C107587,2026-02-13,2120.18,Better Price Found
R013463,O0159519,C107587,2026-07-05,3336.46,Not as Described
R013464,O0159522,C107587,2026-07-22,12906.12,Changed Mind
R013465,O0159556,C107591,2025-08-27,68840.14,Changed Mind
R013466,O0159564,C107591,2026-06-14,2233.63,Better Price Found
R013467,O0159569,C107592,2025-10-17,4859.45,Defective Product
R013468,O0159570,C107592,2025-11-11,838.6,Not as Described
R013469,O0159590,C107593,2024-12-07,2459.08,Size Issue
R013470,O0159592,C107593,2025-01-29,31197.65,Late Delivery
R013471,O0159612,C107593,2025-11-11,19637.36,Better Price Found
R013472,O0159637,C107594,2024-11-22,6858.51,Late Delivery
R013473,O0159643,C107594,2025-03-12,15739.67,Size Issue
R013474,O0159647,C107596,2024-07-01,57516.38,Changed Mind
R013475,O0159649,C107596,2024-09-14,14224.24,Changed Mind
R013476,O0159657,C107596,2025-12-04,7535.51,Size Issue
R013477,O0159664,C107597,2024-10-25,14778.87,Late Delivery
R013478,O0159669,C107597,2025-01-20,14094.15,Late Delivery
R013479,O0159674,C107597,2025-06-03,528.86,Changed Mind
R013480,O0159689,C107597,2025-10-28,24768.52,Better Price Found
R013481,O0159699,C107597,2026-05-11,16288.11,Better Price Found
R013482,O0159710,C107597,2026-07-31,3363.89,Better Price Found
R013483,O0159726,C107599,2026-04-29,68577.25,Late Delivery
R013484,O0159780,C107603,2025-02-19,2869.84,Better Price Found
R013485,O0159804,C107607,2025-10-29,1121.04,Defective Product
R013486,O0159810,C107607,2026-03-09,3041.32,Defective Product
R013487,O0159815,C107607,2026-05-15,46829.67,Changed Mind
R013488,O0159819,C107607,2026-06-02,9076.36,Defective Product
R013489,O0159908,C107609,2026-04-21,6677.65,Better Price Found
R013490,O0159924,C107612,2023-11-21,3324.14,Late Delivery
R013491,O0159926,C107612,2024-06-06,10809.43,Better Price Found
R013492,O0159932,C107612,2025-11-25,31973.57,Changed Mind
R013493,O0159933,C107612,2026-04-19,17871.28,Size Issue
R013494,O0159952,C107614,2025-06-07,3209.2,Not as Described
R013495,O0159953,C107614,2025-06-14,85149.34,Size Issue
R013496,O0159959,C107614,2025-10-01,12886.89,Changed Mind
R013497,O0159965,C107614,2025-11-11,5047.88,Late Delivery
R013498,O0159979,C107614,2026-04-10,2935.27,Late Delivery
R013499,O0160027,C107619,2026-07-19,1532.5,Late Delivery
R013500,O0160040,C107620,2025-07-17,48101.3,Late Delivery
R013501,O0160046,C107621,2025-07-23,849.04,Defective Product
R013502,O0160049,C107622,2024-08-15,4218.01,Better Price Found
R013503,O0160050,C107622,2024-09-02,4513.72,Size Issue
R013504,O0160051,C107622,2024-09-22,1245.74,Late Delivery
R013505,O0160066,C107623,2025-07-14,13693.33,Better Price Found
R013506,O0160086,C107623,2026-01-31,20734.74,Defective Product
R013507,O0160087,C107623,2026-02-16,1074.31,Not as Described
R013508,O0160100,C107623,2026-06-17,11618.01,Size Issue
R013509,O0160104,C107623,2026-06-17,14470.43,Not as Described
R013510,O0160108,C107623,2026-07-14,730.72,Changed Mind
R013511,O0160135,C107627,2025-12-06,7363.45,Not as Described
R013512,O0160144,C107627,2026-03-29,2465.19,Size Issue
R013513,O0160179,C107628,2026-02-02,3766.48,Better Price Found
R013514,O0160181,C107628,2026-02-09,15012.44,Changed Mind
R013515,O0160190,C107628,2026-05-28,6457.07,Size Issue
R013516,O0160200,C107629,2026-05-30,13869.9,Not as Described
R013517,O0160202,C107629,2026-06-21,5544.85,Size Issue
R013518,O0160223,C107630,2024-03-19,2678.55,Late Delivery
R013519,O0160229,C107630,2024-05-16,1180.14,Late Delivery
R013520,O0160246,C107630,2024-10-29,6746.75,Size Issue
R013521,O0160272,C107630,2025-06-12,4722.95,Not as Described
R013522,O0160293,C107630,2025-11-08,1324.9,Size Issue
R013523,O0160300,C107630,2025-12-04,815.07,Better Price Found
R013524,O0160308,C107630,2026-03-13,6036.52,Not as Described
R013525,O0160367,C107633,2024-08-02,32353.92,Changed Mind
R013526,O0160382,C107633,2024-11-04,1368.62,Defective Product
R013527,O0160397,C107633,2025-03-28,2430.98,Size Issue
R013528,O0160435,C107633,2025-12-27,8569.2,Late Delivery
R013529,O0160440,C107633,2026-02-14,8414.32,Not as Described
R013530,O0160445,C107633,2026-03-31,23955.06,Better Price Found
R013531,O0160465,C107635,2025-08-20,7114.16,Changed Mind
R013532,O0160472,C107635,2026-01-04,3847.97,Better Price Found
R013533,O0160483,C107636,2025-01-06,4203.02,Changed Mind
R013534,O0160486,C107636,2025-02-10,3664.42,Better Price Found
R013535,O0160526,C107638,2024-12-18,3283.06,Changed Mind
R013536,O0160544,C107638,2026-08-03,31022.19,Changed Mind
R013537,O0160588,C107643,2023-07-15,4417.93,Changed Mind
R013538,O0160600,C107643,2024-03-31,3667.09,Late Delivery
R013539,O0160624,C107645,2023-07-01,6717.77,Better Price Found
R013540,O0160653,C107645,2024-10-01,5053.67,Size Issue
R013541,O0160657,C107645,2024-11-19,1174.29,Changed Mind
R013542,O0160662,C107645,2025-01-26,8342.92,Changed Mind
R013543,O0160663,C107645,2025-02-19,23308.28,Size Issue
R013544,O0160668,C107645,2025-04-06,4304.71,Defective Product
R013545,O0160674,C107645,2025-09-03,8123.07,Late Delivery
R013546,O0160683,C107645,2025-11-04,1304.29,Late Delivery
R013547,O0160685,C107645,2025-11-15,2931.1,Better Price Found
R013548,O0160698,C107645,2026-01-29,8843.78,Changed Mind
R013549,O0160709,C107645,2026-04-04,24904.1,Late Delivery
R013550,O0160710,C107645,2026-04-09,5847.05,Late Delivery
R013551,O0160713,C107645,2026-04-30,13561.23,Defective Product
R013552,O0160737,C107647,2023-05-01,9278.21,Not as Described
R013553,O0160742,C107647,2023-08-21,64722.58,Late Delivery
R013554,O0160745,C107648,2026-07-12,4023.94,Changed Mind
R013555,O0160751,C107649,2025-06-24,9728.26,Defective Product
R013556,O0160755,C107649,2026-02-20,3725.91,Size Issue
R013557,O0160771,C107650,2025-05-27,42989.65,Late Delivery
R013558,O0160778,C107650,2026-05-25,17706.99,Changed Mind
R013559,O0160820,C107655,2025-12-20,1267.47,Defective Product
R013560,O0160833,C107655,2026-04-09,2066.96,Late Delivery
R013561,O0160844,C107655,2026-06-12,22956.72,Better Price Found
R013562,O0160858,C107656,2025-04-07,4233.23,Better Price Found
R013563,O0160859,C107656,2025-04-18,27813.61,Defective Product
R013564,O0160873,C107656,2026-02-14,13208.88,Changed Mind
R013565,O0160883,C107656,2026-07-20,13105.21,Late Delivery
R013566,O0160892,C107657,2026-04-05,1695.46,Changed Mind
R013567,O0160911,C107659,2024-11-18,18890.05,Size Issue
R013568,O0160944,C107661,2026-03-01,9054.02,Better Price Found
R013569,O0160951,C107662,2026-06-13,305.9,Size Issue
R013570,O0160960,C107664,2023-10-15,4954.92,Not as Described
R013571,O0160968,C107664,2024-04-14,567.08,Defective Product
R013572,O0160980,C107664,2025-02-06,6568.9,Defective Product
R013573,O0161006,C107664,2025-09-29,3438.12,Defective Product
R013574,O0161010,C107664,2025-10-15,1622.57,Defective Product
R013575,O0161017,C107664,2026-01-29,12917.14,Changed Mind
R013576,O0161019,C107664,2026-01-30,7059.07,Late Delivery
R013577,O0161054,C107667,2023-09-23,3439.93,Defective Product
R013578,O0161093,C107669,2025-09-13,8665.51,Changed Mind
R013579,O0161114,C107673,2025-11-14,6261.31,Late Delivery
R013580,O0161124,C107675,2023-07-01,850.47,Late Delivery
R013581,O0161143,C107675,2024-10-20,5472.25,Changed Mind
R013582,O0161151,C107675,2024-11-28,2718.53,Not as Described
R013583,O0161186,C107675,2025-11-19,4406.43,Size Issue
R013584,O0161219,C107676,2023-09-24,10400.34,Better Price Found
R013585,O0161224,C107676,2024-12-05,880.47,Defective Product
R013586,O0161238,C107677,2025-11-24,1148.24,Late Delivery
R013587,O0161245,C107677,2026-04-08,2403.12,Better Price Found
R013588,O0161246,C107677,2026-04-16,383.9,Defective Product
R013589,O0161249,C107677,2026-04-17,13518.37,Size Issue
R013590,O0161250,C107677,2026-04-12,202.03,Size Issue
R013591,O0161252,C107677,2026-05-21,1598.74,Defective Product
R013592,O0161292,C107681,2025-09-12,283.26,Not as Described
R013593,O0161318,C107681,2026-03-07,332.64,Changed Mind
R013594,O0161344,C107683,2024-10-11,6685.84,Not as Described
R013595,O0161363,C107685,2023-12-08,6936.44,Defective Product
R013596,O0161401,C107685,2025-04-19,5183.42,Late Delivery
R013597,O0161402,C107685,2025-04-24,36043.38,Changed Mind
R013598,O0161417,C107685,2025-10-22,580.35,Not as Described
R013599,O0161437,C107685,2026-03-23,893.94,Size Issue
R013600,O0161455,C107686,2025-01-01,18941.16,Late Delivery
R013601,O0161467,C107687,2025-01-27,13386.81,Size Issue
R013602,O0161468,C107687,2025-01-27,509.37,Defective Product
R013603,O0161469,C107687,2025-03-16,850.72,Late Delivery
R013604,O0161486,C107687,2025-11-05,11237.21,Size Issue
R013605,O0161492,C107687,2026-02-07,6038.07,Late Delivery
R013606,O0161499,C107687,2026-05-23,21946.8,Not as Described
R013607,O0161522,C107688,2026-05-06,126.56,Not as Described
R013608,O0161525,C107688,2026-07-12,65878.74,Better Price Found
R013609,O0161530,C107689,2024-03-01,10844.77,Not as Described
R013610,O0161554,C107689,2024-10-10,3557.06,Size Issue
R013611,O0161588,C107689,2025-10-15,5194.0,Size Issue
R013612,O0161589,C107689,2025-10-15,85427.68,Late Delivery
R013613,O0161595,C107689,2025-11-19,121358.72,Changed Mind
R013614,O0161602,C107689,2026-02-12,38390.72,Better Price Found
R013615,O0161615,C107689,2026-04-29,29523.56,Size Issue
R013616,O0161636,C107690,2026-01-12,18909.12,Better Price Found
R013617,O0161665,C107691,2026-01-06,6510.93,Late Delivery
R013618,O0161693,C107692,2025-03-24,9189.14,Late Delivery
R013619,O0161717,C107693,2025-12-02,28938.24,Changed Mind
R013620,O0161741,C107694,2023-03-30,1838.71,Not as Described
R013621,O0161748,C107694,2024-02-07,4092.0,Defective Product
R013622,O0161758,C107694,2024-12-05,2276.27,Better Price Found
R013623,O0161759,C107694,2025-02-02,29368.21,Defective Product
R013624,O0161775,C107694,2025-12-16,249.36,Changed Mind
R013625,O0161788,C107694,2026-07-02,3895.71,Size Issue
R013626,O0161793,C107696,2024-03-04,8836.61,Not as Described
R013627,O0161795,C107696,2024-07-13,36403.62,Late Delivery
R013628,O0161799,C107697,2023-10-06,4298.53,Better Price Found
R013629,O0161824,C107697,2025-05-17,1413.88,Changed Mind
R013630,O0161836,C107697,2025-10-06,1856.98,Not as Described
R013631,O0161837,C107697,2025-10-08,2360.21,Better Price Found
R013632,O0161857,C107697,2026-03-11,2701.55,Size Issue
R013633,O0161893,C107698,2025-04-23,3515.15,Not as Described
R013634,O0161909,C107698,2025-11-30,16812.94,Not as Described
R013635,O0161928,C107699,2025-01-21,62.24,Defective Product
R013636,O0161934,C107699,2025-06-16,14521.39,Changed Mind
R013637,O0161941,C107700,2023-10-12,2346.14,Late Delivery
R013638,O0161952,C107700,2025-02-06,369.3,Not as Described
R013639,O0161953,C107700,2025-02-04,1103.52,Better Price Found
R013640,O0161957,C107700,2025-04-20,14819.81,Defective Product
R013641,O0161968,C107700,2025-09-13,7753.69,Size Issue
R013642,O0161971,C107700,2025-10-14,8069.33,Late Delivery
R013643,O0161993,C107702,2023-05-08,2351.94,Defective Product
R013644,O0162001,C107702,2023-09-05,69273.62,Better Price Found
R013645,O0162002,C107702,2023-11-27,459.28,Late Delivery
R013646,O0162005,C107702,2023-12-09,2500.02,Changed Mind
R013647,O0162012,C107702,2024-03-17,20250.23,Changed Mind
R013648,O0162031,C107703,2025-08-29,4188.69,Changed Mind
R013649,O0162035,C107703,2025-09-25,10832.36,Size Issue
R013650,O0162036,C107703,2025-09-22,5302.62,Size Issue
R013651,O0162039,C107703,2025-10-26,17079.3,Changed Mind
R013652,O0162050,C107703,2026-02-08,6578.45,Not as Described
R013653,O0162054,C107703,2026-03-14,10839.81,Not as Described
R013654,O0162058,C107703,2026-04-08,4746.71,Defective Product
R013655,O0162075,C107703,2026-07-30,3084.65,Changed Mind
R013656,O0162081,C107704,2024-12-23,3557.86,Late Delivery
R013657,O0162082,C107704,2025-02-08,21874.49,Better Price Found
R013658,O0162083,C107704,2025-03-29,9768.94,Changed Mind
R013659,O0162087,C107704,2025-05-19,3090.4,Changed Mind
R013660,O0162095,C107704,2025-09-17,32167.0,Size Issue
R013661,O0162101,C107704,2025-11-23,1115.63,Defective Product
R013662,O0162107,C107704,2026-01-28,2026.76,Size Issue
R013663,O0162126,C107704,2026-07-19,1946.64,Not as Described
R013664,O0162157,C107706,2023-09-29,217.22,Better Price Found
R013665,O0162218,C107706,2026-04-29,2504.22,Size Issue
R013666,O0162230,C107708,2024-03-10,571.93,Changed Mind
R013667,O0162245,C107710,2024-11-16,7133.17,Defective Product
R013668,O0162250,C107710,2025-01-12,17889.61,Late Delivery
R013669,O0162252,C107710,2025-04-19,10877.57,Better Price Found
R013670,O0162253,C107710,2025-05-04,804.07,Not as Described
R013671,O0162268,C107711,2024-01-31,1863.77,Size Issue
R013672,O0162325,C107712,2024-11-15,45714.29,Better Price Found
R013673,O0162327,C107712,2025-02-20,58018.01,Better Price Found
R013674,O0162333,C107713,2023-02-27,7701.33,Defective Product
R013675,O0162338,C107713,2023-06-16,1932.76,Better Price Found
R013676,O0162340,C107713,2023-08-04,22656.23,Changed Mind
R013677,O0162381,C107715,2025-12-26,25477.42,Size Issue
R013678,O0162402,C107716,2025-01-11,7820.34,Changed Mind
R013679,O0162403,C107716,2025-01-30,26484.03,Size Issue
R013680,O0162411,C107716,2025-04-12,266.84,Not as Described
R013681,O0162431,C107716,2025-10-11,1224.2,Better Price Found
R013682,O0162436,C107716,2025-11-12,51395.63,Defective Product
R013683,O0162442,C107716,2025-12-31,12285.78,Not as Described
R013684,O0162454,C107716,2026-05-14,6233.49,Defective Product
R013685,O0162474,C107717,2025-11-06,1386.65,Defective Product
R013686,O0162520,C107722,2026-07-31,3235.94,Size Issue
R013687,O0162530,C107724,2026-03-02,3668.45,Size Issue
R013688,O0162533,C107724,2026-04-08,184.73,Size Issue
R013689,O0162536,C107724,2026-07-20,29211.86,Late Delivery
R013690,O0162552,C107728,2024-08-22,4742.51,Size Issue
R013691,O0162553,C107728,2024-10-02,27677.46,Not as Described
R013692,O0162556,C107729,2023-12-11,30835.22,Better Price Found
R013693,O0162575,C107729,2025-05-19,1551.19,Better Price Found
R013694,O0162582,C107729,2025-09-14,3927.38,Defective Product
R013695,O0162584,C107730,2025-08-30,4863.32,Size Issue
R013696,O0162623,C107732,2026-02-01,1398.94,Better Price Found
R013697,O0162636,C107732,2026-05-12,2345.08,Not as Described
R013698,O0162637,C107732,2026-06-02,1120.91,Late Delivery
R013699,O0162639,C107732,2026-05-29,746.74,Late Delivery
R013700,O0162648,C107733,2023-11-18,1771.27,Better Price Found
R013701,O0162655,C107733,2024-04-30,6674.77,Better Price Found
R013702,O0162656,C107733,2024-06-03,432.36,Not as Described
R013703,O0162659,C107733,2024-11-08,69.56,Defective Product
R013704,O0162663,C107733,2025-01-07,7234.86,Not as Described
R013705,O0162796,C107743,2025-10-27,1322.45,Size Issue
R013706,O0162839,C107745,2026-03-14,9838.74,Changed Mind
R013707,O0162861,C107747,2025-10-27,28136.35,Defective Product
R013708,O0162870,C107747,2026-04-10,4357.7,Late Delivery
R013709,O0162875,C107747,2026-07-15,1872.25,Size Issue
R013710,O0162878,C107747,2026-08-04,6935.55,Changed Mind
R013711,O0162879,C107747,2026-08-01,3789.76,Better Price Found
R013712,O0162906,C107748,2026-07-01,8870.92,Changed Mind
R013713,O0162929,C107753,2026-03-04,40613.57,Late Delivery
R013714,O0162935,C107753,2026-05-01,2617.57,Late Delivery
R013715,O0162936,C107753,2026-04-26,3737.46,Defective Product
R013716,O0162941,C107753,2026-06-18,55995.62,Changed Mind
R013717,O0162960,C107755,2025-03-22,346.45,Late Delivery
R013718,O0162964,C107755,2025-06-21,14889.4,Defective Product
R013719,O0162969,C107755,2025-10-29,39565.99,Defective Product
R013720,O0162971,C107755,2025-10-26,42011.7,Better Price Found
R013721,O0162991,C107757,2025-03-07,2348.88,Size Issue
R013722,O0162996,C107757,2025-06-30,36612.38,Late Delivery
R013723,O0163004,C107757,2026-01-12,4143.92,Changed Mind
R013724,O0163014,C107758,2025-02-10,9296.35,Not as Described
R013725,O0163036,C107759,2025-10-12,7227.38,Defective Product
R013726,O0163049,C107759,2026-04-12,5403.91,Late Delivery
R013727,O0163050,C107759,2026-04-15,4386.23,Late Delivery
R013728,O0163058,C107759,2026-07-23,2961.33,Not as Described
R013729,O0163065,C107760,2024-09-26,18774.12,Size Issue
R013730,O0163077,C107760,2025-05-01,3889.39,Not as Described
R013731,O0163083,C107760,2025-08-16,431.15,Better Price Found
R013732,O0163086,C107760,2025-09-12,3605.2,Size Issue
R013733,O0163088,C107760,2025-12-03,3160.73,Late Delivery
R013734,O0163091,C107760,2026-01-10,6116.02,Size Issue
R013735,O0163095,C107760,2026-03-30,16336.03,Late Delivery
R013736,O0163097,C107760,2026-04-25,8421.69,Late Delivery
R013737,O0163103,C107761,2024-04-15,17343.28,Changed Mind
R013738,O0163110,C107762,2025-09-20,9347.19,Better Price Found
R013739,O0163119,C107762,2026-03-21,16661.84,Not as Described
R013740,O0163133,C107763,2026-05-01,875.05,Better Price Found
R013741,O0163142,C107764,2024-07-05,1885.86,Changed Mind
R013742,O0163160,C107766,2026-06-28,18257.73,Size Issue
R013743,O0163182,C107767,2026-03-01,8608.88,Size Issue
R013744,O0163188,C107768,2025-10-13,2574.87,Not as Described
R013745,O0163204,C107772,2024-01-23,17622.02,Better Price Found
R013746,O0163216,C107772,2024-07-09,1125.45,Better Price Found
R013747,O0163298,C107772,2026-04-21,7097.03,Not as Described
R013748,O0163314,C107772,2026-06-28,4117.95,Defective Product
R013749,O0163326,C107773,2023-10-30,5462.86,Size Issue
R013750,O0163332,C107773,2024-05-01,1333.16,Better Price Found
R013751,O0163348,C107774,2023-09-10,10772.54,Defective Product
R013752,O0163354,C107774,2025-12-01,3102.46,Better Price Found
R013753,O0163358,C107775,2026-04-02,27863.45,Defective Product
R013754,O0163361,C107776,2024-12-02,4353.92,Defective Product
R013755,O0163377,C107777,2024-12-18,5798.61,Changed Mind
R013756,O0163437,C107777,2026-02-24,2016.04,Late Delivery
R013757,O0163445,C107777,2026-06-02,5925.58,Defective Product
R013758,O0163460,C107778,2025-04-08,13953.5,Size Issue
R013759,O0163469,C107780,2026-01-04,10596.98,Late Delivery
R013760,O0163473,C107780,2026-06-23,5171.83,Not as Described
R013761,O0163474,C107781,2023-07-06,4884.83,Not as Described
R013762,O0163490,C107784,2025-08-21,38645.08,Defective Product
R013763,O0163517,C107787,2026-08-06,1655.12,Changed Mind
R013764,O0163523,C107789,2024-01-24,24588.9,Defective Product
R013765,O0163535,C107789,2024-07-12,32581.96,Not as Described
R013766,O0163541,C107789,2024-10-31,6787.6,Defective Product
R013767,O0163551,C107789,2025-03-15,427.28,Size Issue
R013768,O0163556,C107789,2025-06-08,442.14,Not as Described
