customer_id,gross_revenue,total_cogs,n_orders,gross_contribution,fulfillment_cost,return_cost,support_cost,acquisition_cost,estimated_profit,profit_margin_pct,profitability_quadrant,recommendation
C107483,84080.47,82420.36,9,1660.11,6726.44,0.0,450.0,140,-5516.33,-0.07,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107484,2008829.68,1597586.61,119,411243.07,160706.37,123913.81,1350.0,140,125272.89,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107485,263488.58,226633.95,15,36854.63,21079.09,32604.82,600.0,180,-17429.28,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107486,436849.58,332664.73,18,104184.85,34947.97,39829.94,300.0,180,29106.94,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107487,190113.6,188260.46,8,1853.14,15209.09,0.0,300.0,420,-13655.95,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107488,537413.97,440284.2,17,97129.77,42993.12,34447.52,300.0,90,19389.13,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107489,1538995.52,1221689.96,63,317305.56,123119.64,53048.96,1500.0,180,139636.96,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107490,111503.64,95867.69,4,15635.95,8920.29,345.44,150.0,180,6220.22,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107491,239135.35,210067.19,11,29068.16,19130.83,0.0,0.0,180,9937.33,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107492,587626.05,536375.76,37,51250.29,47010.08,29976.8,300.0,650,-26036.59,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107493,324762.91,258235.98,9,66526.93,25981.03,84351.89,450.0,90,-44255.99,-0.14,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107494,209365.82,191309.95,9,18055.87,16749.27,56395.58,300.0,60,-55388.98,-0.26,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107495,106633.99,77349.17,6,29284.82,8530.72,0.0,150.0,180,20604.1,0.19,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107496,1592022.09,1389616.01,74,202406.08,127361.77,48180.5,1350.0,420,25513.81,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107497,1202036.96,978663.67,69,223373.29,96162.96,155259.1,1950.0,650,-29998.77,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107498,62691.03,44792.96,4,17898.07,5015.28,0.0,300.0,650,12582.79,0.2,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107499,135121.14,103584.31,8,31536.83,10809.69,0.0,150.0,180,20577.14,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107500,14975.67,12014.96,5,2960.71,1198.05,0.0,450.0,650,1312.66,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107501,79134.81,58733.94,4,20400.87,6330.78,0.0,150.0,180,13920.09,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107502,320486.78,231532.69,12,88954.09,25638.94,14182.26,750.0,90,48382.89,0.15,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107503,12234.2,12023.64,4,210.56,978.74,0.0,300.0,420,-1068.18,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107504,151220.14,189169.36,8,-37949.22,12097.61,0.0,300.0,420,-50346.83,-0.33,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107505,199748.29,160951.61,9,38796.68,15979.86,70298.16,600.0,420,-48081.34,-0.24,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107506,157838.59,117737.07,4,40101.52,12627.09,5354.99,300.0,650,21819.44,0.14,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107507,54532.4,50659.29,8,3873.11,4362.59,0.0,150.0,180,-639.48,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107508,219285.3,170151.84,10,49133.46,17542.82,0.0,150.0,180,31440.64,0.14,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107509,857954.84,725726.73,57,132228.11,68636.39,42288.06,600.0,180,20703.67,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107510,52303.92,62321.8,3,-10017.88,4184.31,15723.18,300.0,180,-30225.38,-0.58,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107511,33521.22,26953.37,3,6567.85,2681.7,0.0,0.0,60,3886.15,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107512,332140.84,292762.88,26,39377.96,26571.27,0.0,750.0,60,12056.69,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107513,22384.82,18269.94,4,4114.88,1790.79,1393.06,300.0,90,631.04,0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107514,165039.62,141756.28,11,23283.34,13203.17,372.91,450.0,420,9257.26,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107515,17691.43,14717.58,1,2973.85,1415.31,0.0,0.0,420,1558.54,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107516,1481904.73,1142682.55,77,339222.18,118552.38,12412.87,1200.0,420,207056.93,0.14,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107517,786430.05,768636.19,71,17793.86,62914.4,108097.78,1950.0,420,-155168.33,-0.2,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107518,109885.86,86020.58,9,23865.28,8790.87,45508.9,750.0,180,-31184.49,-0.28,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107519,3469.09,3822.6,1,-353.51,277.53,0.0,0.0,60,-631.04,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107520,470801.14,377685.09,29,93116.05,37664.09,8374.74,150.0,90,46927.22,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107521,773966.64,597213.01,32,176753.63,61917.33,60481.55,450.0,180,53904.74,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107522,101552.08,96141.72,6,5410.36,8124.17,5776.4,750.0,420,-9240.2,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107523,1251458.28,1128498.94,61,122959.34,100116.66,104481.65,1050.0,90,-82688.97,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107524,62789.77,62524.72,4,265.05,5023.18,0.0,0.0,140,-4758.13,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107525,235583.29,222713.16,16,12870.13,18846.66,25811.18,150.0,650,-31937.72,-0.14,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107526,1132057.41,879114.88,47,252942.53,90564.59,52648.46,1050.0,650,108679.48,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107527,71257.29,77783.12,4,-6525.83,5700.58,577.84,300.0,650,-13104.25,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107528,95968.55,91366.53,6,4602.02,7677.48,0.0,150.0,650,-3225.46,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107529,7770.85,6883.08,1,887.77,621.67,0.0,150.0,180,116.1,0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107531,92071.69,66144.8,4,25926.89,7365.74,28868.38,0.0,650,-10307.23,-0.11,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107532,63696.03,74477.79,3,-10781.76,5095.68,0.0,300.0,650,-16177.44,-0.25,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107533,422772.95,316228.09,13,106544.86,33821.84,0.0,450.0,90,72273.02,0.17,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107534,433617.7,352051.27,18,81566.43,34689.42,31104.65,150.0,420,15622.36,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107535,208018.08,170453.27,14,37564.81,16641.45,34705.36,450.0,650,-14231.99,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107536,130197.39,121511.09,11,8686.3,10415.79,2386.91,450.0,650,-4566.4,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107537,133422.17,143240.0,4,-9817.83,10673.77,0.0,0.0,90,-20491.6,-0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107538,142435.3,170386.06,10,-27950.76,11394.82,0.0,450.0,650,-39795.58,-0.28,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107539,150551.44,111871.2,2,38680.24,12044.12,0.0,150.0,420,26486.12,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107540,65618.67,60052.2,8,5566.47,5249.49,0.0,150.0,180,166.98,0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107541,85589.22,79351.96,9,6237.26,6847.14,32411.02,0.0,180,-33020.9,-0.39,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107542,147336.01,124601.08,7,22734.93,11786.88,18077.34,750.0,60,-7879.29,-0.05,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107543,270058.52,244372.2,18,25686.32,21604.68,0.0,600.0,180,3481.64,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107544,12971.1,13938.79,3,-967.69,1037.69,8762.12,450.0,650,-11217.5,-0.86,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107545,184160.39,156585.26,13,27575.13,14732.83,0.0,150.0,180,12692.3,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107546,75582.01,73332.79,7,2249.22,6046.56,5980.06,300.0,420,-10077.41,-0.13,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107547,560906.9,543035.89,41,17871.01,44872.55,21764.83,750.0,90,-49516.37,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107548,153867.13,117295.13,11,36572.0,12309.37,10726.12,450.0,90,13086.51,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107549,279870.87,261229.58,15,18641.29,22389.67,11639.66,0.0,140,-15388.04,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107550,236610.89,222523.02,8,14087.87,18928.87,9716.93,600.0,650,-15157.93,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107551,39342.64,35623.3,2,3719.34,3147.41,0.0,300.0,650,271.93,0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107552,677926.35,568673.84,29,109252.51,54234.11,4870.2,300.0,60,49848.2,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107553,45299.62,35436.63,4,9862.99,3623.97,0.0,450.0,650,5789.02,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107554,220114.39,190807.0,19,29307.39,17609.15,4258.92,150.0,140,7289.32,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107555,26181.9,16862.35,3,9319.55,2094.55,4842.63,150.0,420,2232.37,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107556,183400.31,153792.29,11,29608.02,14672.02,2469.75,300.0,180,12166.25,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107557,1281488.32,1120436.18,68,161052.14,102519.07,40314.32,1200.0,60,17018.75,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107558,99285.16,80718.4,11,18566.76,7942.81,0.0,600.0,650,10023.95,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107559,1027282.83,928221.74,64,99061.09,82182.63,49400.23,1650.0,420,-34171.77,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107560,503289.81,468010.4,32,35279.41,40263.18,1193.12,600.0,180,-6776.89,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107561,654989.72,552898.04,36,102091.68,52399.18,70240.72,1050.0,420,-21598.21,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107562,551897.78,425056.4,38,126841.38,44151.82,28698.5,900.0,420,53091.06,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107563,85027.63,86457.99,6,-1430.36,6802.21,4450.4,600.0,180,-13282.97,-0.16,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107564,334702.99,293468.73,33,41234.26,26776.24,59946.3,1200.0,60,-46688.27,-0.14,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C107565,20993.94,18588.22,4,2405.72,1679.52,3286.5,300.0,180,-2860.3,-0.14,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107566,111415.92,86590.08,6,24825.84,8913.27,5621.03,300.0,650,9991.54,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107567,664214.45,578259.57,37,85954.88,53137.16,0.0,1050.0,180,31767.72,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C107568,62624.92,65657.7,9,-3032.78,5009.99,0.0,300.0,90,-8342.77,-0.13,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C107569,85186.72,70119.32,5,15067.4,6814.94,0.0,0.0,650,8252.46,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107570,9702.46,7088.04,1,2614.42,776.2,0.0,0.0,420,1838.22,0.19,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C107571,36059.2,28148.43,4,7910.77,2884.74,4403.75,150.0,90,472.28,0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
