customer_id,region,acquisition_channel,churn_probability,risk_category,expected_clv_12m,clv_category,segment_name,revenue_at_risk
C107057,West,Referral,0.15032302,Low,96580.67,High,Mid-Value Occasional Shoppers,14518.2979880234
C107058,East,Social Media,0.4104013,Medium,66058.6,High,Mid-Value Occasional Shoppers,27110.535316180005
C107059,Central,Referral,0.058073413,Low,214953.08,High,Mid-Value Occasional Shoppers,12483.05899046204
C107060,South,Organic Search,0.1533712,Low,119394.03,High,Low-Engagement / Dormant,18311.605653936
C107061,North,Direct,0.7037464,High,26300.28,Medium,Mid-Value Occasional Shoppers,18508.727368992
C107062,North,Paid Ads,0.005968213,Low,512861.96,Very High,Mid-Value Occasional Shoppers,3060.86941687748
C107063,South,Email Marketing,0.7099364,High,51066.87,High,Mid-Value Occasional Shoppers,36254.229847068
C107064,North,Referral,0.5671119,Medium,55801.96,High,High-Value Loyalists,31645.955559324
C107065,West,Paid Ads,0.20361586,Low,90232.16,High,Mid-Value Occasional Shoppers,18372.6988580576
C107066,North,Social Media,0.15620017,Low,55607.53,High,Mid-Value Occasional Shoppers,8685.9056392801
C107067,Central,Direct,0.92947114,High,2800.82,Low,Mid-Value Occasional Shoppers,2603.2813583348
C107068,East,Organic Search,0.8146068,High,22068.63,Medium,Mid-Value Occasional Shoppers,17977.256064684
C107069,West,Paid Ads,0.96172136,High,303.23,Low,Low-Engagement / Dormant,291.6227679928
C107070,North,Social Media,0.71660507,High,20607.52,Medium,Mid-Value Occasional Shoppers,14767.4533121264
C107071,North,Paid Ads,0.97616154,High,1608.48,Low,Mid-Value Occasional Shoppers,1570.1363138592
C107072,South,Paid Ads,0.015280237,Low,266029.63,Very High,Mid-Value Occasional Shoppers,4064.99579542231
C107073,East,Referral,0.2281059,Low,119997.86,High,Mid-Value Occasional Shoppers,27372.219853374
C107074,East,Email Marketing,0.42723766,Medium,61157.06,High,Mid-Value Occasional Shoppers,26128.5992068796
C107075,South,Social Media,0.7508246,High,14724.44,Medium,Mid-Value Occasional Shoppers,11055.471773224
C107076,South,Direct,0.0006606772,Low,667240.17,Very High,High-Value Loyalists,440.830367243124
C107077,Central,Organic Search,0.055444162,Low,131958.98,High,Mid-Value Occasional Shoppers,7316.35506447476
C107078,South,Organic Search,0.0016101183,Low,735715.77,Very High,High-Value Loyalists,1184.589424875591
C107079,North,Organic Search,0.02150637,Low,312964.28,Very High,Mid-Value Occasional Shoppers,6730.725602463601
C107080,South,Paid Ads,0.26430196,Low,60662.32,High,Mid-Value Occasional Shoppers,16033.1700741472
C107081,South,Social Media,0.011578012,Low,443366.1,Very High,Mid-Value Occasional Shoppers,5133.2980261932
C107082,South,Organic Search,0.95908797,High,1236.31,Low,Low-Engagement / Dormant,1185.7300481907
C107083,East,Paid Ads,0.83217174,High,5997.67,Low,Mid-Value Occasional Shoppers,4991.091479845801
C107084,East,Referral,0.73202777,High,14028.11,Medium,Mid-Value Occasional Shoppers,10268.9660806147
C107085,West,Social Media,0.1065889,Low,151120.47,High,Mid-Value Occasional Shoppers,16107.764664783
C107086,North,Social Media,0.15372306,Low,96225.1,High,Mid-Value Occasional Shoppers,14792.016820806
C107087,North,Social Media,0.2026525,Low,93416.21,High,Mid-Value Occasional Shoppers,18931.028497025003
C107088,West,Direct,0.0026460649,Low,523630.88,Very High,Mid-Value Occasional Shoppers,1385.561292124112
C107089,North,Referral,0.0072443797,Low,235288.11,Very High,Mid-Value Occasional Shoppers,1704.516407735367
C107090,South,Email Marketing,0.9921813,High,348.82,Low,Low-Engagement / Dormant,346.092681066
C107091,South,Direct,0.95387006,High,2671.99,Low,Low-Engagement / Dormant,2548.7312616194
C107092,West,Email Marketing,0.9814958,High,490.08,Low,Low-Engagement / Dormant,481.011461664
C107093,North,Organic Search,0.26409698,Low,47340.31,High,Mid-Value Occasional Shoppers,12502.432903263798
C107094,Central,Social Media,0.58558154,Medium,54042.85,High,Mid-Value Occasional Shoppers,31646.495328989
C107095,South,Paid Ads,0.10450843,Low,175169.77,High,Mid-Value Occasional Shoppers,18306.717646161094
C107096,Central,Organic Search,0.0043618022,Low,540094.85,Very High,Mid-Value Occasional Shoppers,2355.78690493867
C107097,South,Social Media,0.11069197,Low,180483.52,High,Mid-Value Occasional Shoppers,19978.0763813344
C107098,West,Organic Search,0.0009244107,Low,628448.12,Very High,Mid-Value Occasional Shoppers,580.944166522884
C107099,South,Social Media,0.0006713607,Low,616882.8,Very High,High-Value Loyalists,414.15086842596
C107100,West,Email Marketing,0.00092534523,Low,772526.41,Very High,High-Value Loyalists,714.8536285425243
C107101,East,Paid Ads,0.64731,High,22678.26,Medium,Mid-Value Occasional Shoppers,14679.8644806
C107102,Central,Direct,0.36844832,Medium,40383.12,Medium,Mid-Value Occasional Shoppers,14879.0927203584
C107103,West,Referral,0.950012,High,2164.56,Low,Low-Engagement / Dormant,2056.35797472
C107104,East,Email Marketing,0.05617473,Low,308218.13,Very High,Mid-Value Occasional Shoppers,17314.0702338549
C107105,South,Organic Search,0.7859548,High,17002.4,Medium,Mid-Value Occasional Shoppers,13363.11789152
C107106,South,Direct,0.94071037,High,621.83,Low,Low-Engagement / Dormant,584.9619293771001
C107107,Central,Organic Search,0.72870433,High,21766.17,Medium,Mid-Value Occasional Shoppers,15861.102326516098
C107108,Central,Email Marketing,0.053892504,Low,380534.11,Very High,Mid-Value Occasional Shoppers,20507.93604531144
C107109,North,Organic Search,0.9226048,High,6233.84,Low,Mid-Value Occasional Shoppers,5751.370706432001
C107110,North,Organic Search,0.15592249,Low,38703.91,Medium,Mid-Value Occasional Shoppers,6034.8100199359005
C107111,North,Paid Ads,0.9623316,High,367.11,Low,Low-Engagement / Dormant,353.281553676
C107112,North,Referral,0.07193609,Low,341633.21,Very High,Mid-Value Occasional Shoppers,24575.7573415489
C107113,South,Email Marketing,0.15011686,Low,239896.23,Very High,Mid-Value Occasional Shoppers,36012.4687734378
C107114,West,Social Media,0.0011847443,Low,575456.86,Very High,High-Value Loyalists,681.769234780898
C107115,North,Referral,0.8148293,High,18217.68,Medium,Mid-Value Occasional Shoppers,14844.299442024
C107116,Central,Paid Ads,0.4980495,Medium,18618.72,Medium,Mid-Value Occasional Shoppers,9273.04418664
C107117,Central,Direct,0.050802402,Low,172144.54,High,Mid-Value Occasional Shoppers,8745.356123185082
C107118,South,Paid Ads,0.98776674,High,279.2,Low,Low-Engagement / Dormant,275.784473808
C107119,South,Email Marketing,0.9006582,High,5764.2,Low,Mid-Value Occasional Shoppers,5191.57399644
C107120,East,Referral,0.0011208118,Low,527934.81,Very High,High-Value Loyalists,591.715564678758
C107121,North,Paid Ads,0.019237408,Low,553942.84,Very High,Mid-Value Occasional Shoppers,10656.42442175872
C107122,West,Paid Ads,0.951454,High,2070.61,Low,Low-Engagement / Dormant,1970.09016694
C107123,East,Social Media,0.7502259,High,11339.13,Medium,Mid-Value Occasional Shoppers,8506.909009467
C107124,North,Direct,0.6529096,High,45321.53,Medium,Mid-Value Occasional Shoppers,29590.862023688
C107125,Central,Social Media,0.0020892106,Low,551670.62,Very High,Mid-Value Occasional Shoppers,1152.556107012572
C107126,South,Email Marketing,0.97087985,High,401.91,Low,Low-Engagement / Dormant,390.2063205135
C107127,North,Direct,0.96108174,High,1900.43,Low,Low-Engagement / Dormant,1826.4685711482
C107128,Central,Paid Ads,0.6668571,High,18282.0,Medium,Mid-Value Occasional Shoppers,12191.4815022
C107129,North,Social Media,0.05864498,Low,222237.7,Very High,Mid-Value Occasional Shoppers,13033.125471746
C107130,North,Social Media,0.1405305,Low,107944.04,High,Mid-Value Occasional Shoppers,15169.42991322
C107131,North,Organic Search,0.004528348,Low,362070.95,Very High,Mid-Value Occasional Shoppers,1639.5832622906
C107132,South,Referral,0.36518088,Medium,30174.77,Medium,Mid-Value Occasional Shoppers,11019.2490623976
C107133,South,Organic Search,0.5440121,Medium,49685.91,High,Mid-Value Occasional Shoppers,27029.736239511003
C107134,West,Referral,0.005722954,Low,391190.56,Very High,Mid-Value Occasional Shoppers,2238.76558011424
C107135,South,Social Media,0.92832106,High,2185.68,Low,Low-Engagement / Dormant,2029.0127744208
C107136,East,Email Marketing,0.0946283,Low,192152.62,High,Mid-Value Occasional Shoppers,18183.075771146
C107137,North,Social Media,0.0009290928,Low,798909.31,Very High,High-Value Loyalists,742.2608877739681
C107138,South,Social Media,0.8809252,High,4613.26,Low,Mid-Value Occasional Shoppers,4063.936988152
C107139,Central,Organic Search,0.10444516,Low,172298.78,High,Mid-Value Occasional Shoppers,17995.7736449048
C107140,West,Email Marketing,0.00097332307,Low,759545.1,Very High,High-Value Loyalists,739.282768535457
C107141,West,Paid Ads,0.6528409,High,11234.44,Medium,Mid-Value Occasional Shoppers,7334.301920596
C107142,South,Social Media,0.006434166,Low,329449.69,Very High,Mid-Value Occasional Shoppers,2119.73399410854
C107143,East,Email Marketing,0.94313157,High,698.95,Low,Low-Engagement / Dormant,659.2018108515001
C107144,West,Paid Ads,0.9872251,High,318.25,Low,Low-Engagement / Dormant,314.184388075
C107145,Central,Organic Search,0.0011798532,Low,647048.94,Very High,Mid-Value Occasional Shoppers,763.422762415608
C107146,West,Organic Search,0.40145817,Medium,18094.85,Medium,Mid-Value Occasional Shoppers,7264.3253674245
C107147,South,Social Media,0.9335087,High,1083.2,Low,Low-Engagement / Dormant,1011.17662384
C107148,North,Paid Ads,0.02215262,Low,462835.04,Very High,Mid-Value Occasional Shoppers,10253.0087638048
C107149,North,Paid Ads,0.8607479,High,3868.54,Low,Low-Engagement / Dormant,3329.837681066
C107150,North,Organic Search,0.9819381,High,371.77,Low,Low-Engagement / Dormant,365.055127437
C107151,South,Paid Ads,0.0012420156,Low,829558.27,Very High,High-Value Loyalists,1030.324312449012
C107152,North,Paid Ads,0.08179233,Low,181621.87,High,Mid-Value Occasional Shoppers,14855.2759262571
C107153,South,Social Media,0.0005020603,Low,738940.2,Very High,High-Value Loyalists,370.99253849406
C107154,East,Social Media,0.17311068,Low,81005.44,High,Mid-Value Occasional Shoppers,14022.9068020992
C107155,East,Social Media,0.2280044,Low,146951.54,High,Mid-Value Occasional Shoppers,33505.597706776
C107156,East,Paid Ads,0.9479209,High,554.96,Low,Low-Engagement / Dormant,526.058182664
C107157,North,Email Marketing,0.5039985,Medium,9471.17,Medium,Mid-Value Occasional Shoppers,4773.455473245001
C107158,East,Social Media,0.3921252,Medium,68356.77,High,Mid-Value Occasional Shoppers,26804.412107604003
C107159,Central,Email Marketing,0.15335986,Low,150638.63,High,Mid-Value Occasional Shoppers,23101.9192073918
C107160,South,Social Media,0.9243413,High,551.87,Low,Low-Engagement / Dormant,510.116233231
C107161,Central,Paid Ads,0.37570563,Medium,54172.05,High,Mid-Value Occasional Shoppers,20352.744173641506
C107162,South,Referral,0.9431697,High,1998.01,Low,Low-Engagement / Dormant,1884.462492297
C107163,East,Organic Search,0.94444513,High,3357.96,Low,Low-Engagement / Dormant,3171.4089687348
C107164,East,Direct,0.62429863,High,41947.26,Medium,Mid-Value Occasional Shoppers,26187.6169502538
C107165,West,Social Media,0.7104259,High,16331.61,Medium,Mid-Value Occasional Shoppers,11602.398732699
C107166,Central,Organic Search,0.10453264,Low,156408.32,High,Mid-Value Occasional Shoppers,16349.7746075648
C107167,South,Paid Ads,0.20612189,Low,99752.04,High,Mid-Value Occasional Shoppers,20561.0790161556
C107168,West,Referral,0.09831547,Low,195445.66,High,Mid-Value Occasional Shoppers,19215.3319223602
C107169,Central,Organic Search,0.95135826,High,6131.35,Low,Mid-Value Occasional Shoppers,5833.110467451001
C107170,West,Organic Search,0.0024479378,Low,699252.78,Very High,High-Value Loyalists,1711.727311917084
C107171,North,Direct,0.008540054,Low,458966.82,Very High,Mid-Value Occasional Shoppers,3919.60142700828
C107172,North,Paid Ads,0.973735,High,390.1,Low,Low-Engagement / Dormant,379.8540235
C107174,West,Organic Search,0.6189351,High,9824.3,Medium,Mid-Value Occasional Shoppers,6080.60410293
C107175,Central,Social Media,0.3705607,Medium,81752.28,High,Low-Engagement / Dormant,30294.182103396
C107176,South,Social Media,0.51057065,Medium,26787.84,Medium,Mid-Value Occasional Shoppers,13677.084880896
C107177,West,Social Media,0.62969345,High,20373.46,Medium,Mid-Value Occasional Shoppers,12829.034315837
C107178,West,Direct,0.6310151,High,29813.37,Medium,Mid-Value Occasional Shoppers,18812.686651887
C107179,Central,Organic Search,0.0007944253,Low,671448.08,Very High,High-Value Loyalists,533.4153423884239
C107180,West,Organic Search,0.90529925,High,2529.98,Low,Low-Engagement / Dormant,2290.388996515
C107181,North,Organic Search,0.22622912,Low,57148.33,High,Mid-Value Occasional Shoppers,12928.6164053696
C107182,West,Paid Ads,0.22522733,Low,135899.32,High,Mid-Value Occasional Shoppers,30608.2409924156
C107184,South,Paid Ads,0.9614889,High,10437.1,Medium,Mid-Value Occasional Shoppers,10035.15579819
C107185,North,Email Marketing,0.19244154,Low,81697.96,High,Low-Engagement / Dormant,15722.0812372584
C107186,Central,Organic Search,0.0008137147,Low,786835.82,Very High,Mid-Value Occasional Shoppers,640.259873220554
C107187,North,Email Marketing,0.7768908,High,16436.38,Medium,Mid-Value Occasional Shoppers,12769.272407304
C107188,South,Email Marketing,0.78299785,High,10929.1,Medium,Mid-Value Occasional Shoppers,8557.461802435
C107189,East,Social Media,0.0006856442,Low,738334.59,Very High,High-Value Loyalists,506.234829292878
C107190,Central,Email Marketing,0.9834886,High,302.86,Low,Low-Engagement / Dormant,297.859357396
C107191,West,Referral,0.9674031,High,570.68,Low,Low-Engagement / Dormant,552.077601108
C107192,South,Paid Ads,0.8756586,High,14534.46,Medium,Mid-Value Occasional Shoppers,12727.224895356
C107193,North,Social Media,0.6062129,High,25173.67,Medium,Mid-Value Occasional Shoppers,15260.603494343
C107194,South,Organic Search,0.09255115,Low,181728.69,High,Mid-Value Occasional Shoppers,16819.1992474935
C107195,South,Paid Ads,0.010726022,Low,305748.24,Very High,Mid-Value Occasional Shoppers,3279.46234870128
C107197,South,Social Media,0.0088458955,Low,358866.84,Very High,High-Value Loyalists,3174.49856505522
C107198,North,Paid Ads,0.21751083,Low,77823.18,High,Low-Engagement / Dormant,16927.3844750394
C107199,Central,Social Media,0.110851295,Low,184318.22,High,Mid-Value Occasional Shoppers,20431.9133790949
C107200,North,Direct,0.0016980359,Low,433069.76,Very High,High-Value Loyalists,735.367999684384
C107201,North,Organic Search,0.98757267,High,1556.81,Low,Low-Engagement / Dormant,1537.4630083827
C107202,East,Paid Ads,0.007895703,Low,271429.69,Very High,Mid-Value Occasional Shoppers,2143.12821762207
C107203,North,Organic Search,0.90774864,High,1538.67,Low,Low-Engagement / Dormant,1396.7255999088
C107204,North,Direct,0.48648044,Medium,36780.66,Medium,Mid-Value Occasional Shoppers,17893.071660290403
C107205,Central,Social Media,0.7946817,High,2136.77,Low,Mid-Value Occasional Shoppers,1698.052016109
C107206,West,Organic Search,0.0011271837,Low,750074.89,Very High,High-Value Loyalists,845.472189787293
C107207,West,Social Media,0.0071955896,Low,586161.09,Very High,Mid-Value Occasional Shoppers,4217.774643128663
C107208,West,Social Media,0.00062332564,Low,778295.95,Very High,High-Value Loyalists,485.131821143158
C107209,North,Organic Search,0.8959616,High,4053.69,Low,Mid-Value Occasional Shoppers,3631.950578304
C107210,West,Email Marketing,0.001266369,Low,463968.89,Very High,Mid-Value Occasional Shoppers,587.5558192604101
C107212,North,Organic Search,0.052955426,Low,254187.34,Very High,Mid-Value Occasional Shoppers,13460.59887350684
C107213,South,Direct,0.9098902,High,2756.99,Low,Low-Engagement / Dormant,2508.558182498
C107215,North,Organic Search,0.06996475,Low,164085.05,High,Mid-Value Occasional Shoppers,11480.1695019875
C107216,South,Paid Ads,0.22198752,Low,66615.4,High,Mid-Value Occasional Shoppers,14787.787439807998
C107217,South,Organic Search,0.35870108,Medium,69155.84,High,High-Value Loyalists,24806.2744963072
C107218,East,Social Media,0.00040029484,Low,581093.67,Very High,High-Value Loyalists,232.6087976576628
C107219,North,Paid Ads,0.96162015,High,471.38,Low,Low-Engagement / Dormant,453.288506307
C107220,East,Organic Search,0.6346365,High,24136.26,Medium,Mid-Value Occasional Shoppers,15317.75156949
C107221,North,Direct,0.96111214,High,353.25,Low,Low-Engagement / Dormant,339.512863455
C107222,East,Paid Ads,0.017244224,Low,258133.57,Very High,Mid-Value Occasional Shoppers,4451.31310299968
C107223,North,Paid Ads,0.0007463518,Low,889099.12,Very High,High-Value Loyalists,663.580728590416
C107224,South,Paid Ads,0.92929256,High,875.66,Low,Low-Engagement / Dormant,813.7443230896
C107225,East,Email Marketing,0.9776005,High,579.59,Low,Low-Engagement / Dormant,566.607473795
C107226,East,Organic Search,0.20144708,Low,106248.18,High,Mid-Value Occasional Shoppers,21403.3856163144
C107227,North,Organic Search,0.038843565,Low,164762.27,High,Mid-Value Occasional Shoppers,6399.953944292549
C107229,West,Organic Search,0.01875004,Low,530864.37,Very High,Mid-Value Occasional Shoppers,9953.7281720748
C107230,North,Email Marketing,0.8945634,High,7924.49,Low,Mid-Value Occasional Shoppers,7088.958717666
C107231,East,Social Media,0.004453138,Low,592277.68,Very High,High-Value Loyalists,2637.49424335984
C107232,South,Email Marketing,0.8679904,High,10385.38,Medium,Mid-Value Occasional Shoppers,9014.410140352
C107233,West,Organic Search,0.40306693,Medium,24987.6,Medium,Mid-Value Occasional Shoppers,10071.675220067998
